Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
920000,1.1223351,43.63945578231292,2.4366558,0.03542512,4.0607637329166435,4.0607637329166435,0.02289813719087971,0.12296581,0.09771032,9.084763e-05,0.052329563,0.110146835,1.0
930000,1.1101259,37.502347417840376,3.139908,0.04887214,4.5466207915068795,4.5466207915068795,0.015855184441952674,0.097219326,0.09782334,9.074881e-05,0.043925133,0.08929101,1.0
940000,1.1172463,57.80165289256198,2.681625,0.045349203,3.8801471874362132,3.8801471874362132,0.01863541109184448,0.07558268,0.10103099,9.065048e-05,0.03445839,0.07151846,1.0
950000,1.1404719,50.27272727272727,2.530832,0.0409494,3.667380726534473,3.667380726534473,0.026049308509619767,0.10653342,0.095301226,9.055077e-05,0.054510154,0.10828438,1.0
960000,1.2438416,46.602649006622514,2.7116003,0.050196785,3.6411309627691906,3.6411309627691906,0.02153668712514142,0.06744391,0.1035318,9.0455505e-05,0.05070281,0.13454333,1.0
970000,1.2311082,57.416666666666664,2.4905295,0.044675373,3.618282950586743,3.618282950586743,0.024945837788335565,0.08694312,0.09773892,9.035401e-05,0.051238913,0.10185126,1.0
980000,1.269435,44.645669291338585,2.2150764,0.05680545,3.1905612302944064,3.1905612302944064,0.020944996322214138,0.07800574,0.09436909,9.025643e-05,0.046751004,0.08689368,1.0
990000,1.2319695,62.118811881188115,2.0124803,0.06797619,3.4691184717416763,3.4691184717416763,0.035428311629220846,0.06615089,0.102099024,9.014498e-05,0.055798758,0.10147814,1.0
1000000,1.2008848,45.43604651162791,2.429701,0.060337484,3.299098256695477,3.299098256695477,0.015190150680268086,0.058643542,0.10077897,9.004968e-05,0.034668997,0.07862155,1.0
1010000,1.2191352,51.6328125,2.2006974,0.063880816,3.398117610319393,3.398117610319393,0.02789535238517551,0.07422295,0.09647764,8.9954476e-05,0.056951355,0.16989355,1.0
1020000,1.2585353,40.36842105263158,2.7227583,0.07061277,3.7658143461796274,3.7658143461796274,0.01831733864835567,0.06262012,0.09837403,8.984925e-05,0.04926857,0.12662858,1.0
1030000,1.2193742,45.74285714285714,2.460393,0.067865714,3.569298010638782,3.569298010638782,0.016836577969869333,0.09834558,0.09714324,8.975193e-05,0.05120091,0.111008644,1.0
1040000,1.1971427,44.40506329113924,2.8116572,0.08247373,4.286858950396004,4.286858950396004,0.022281425543797185,0.09554683,0.09823659,8.964646e-05,0.047260314,0.12740526,1.0
1050000,1.2287472,49.99310344827586,2.7423973,0.09065235,3.882617101587098,3.882617101587098,0.02304268525271066,0.0823125,0.09854179,8.955014e-05,0.04242196,0.11115694,1.0
1060000,1.3773844,61.324675324675326,2.4942973,0.0917386,3.9760352898585167,3.9760352898585167,0.01676215096009209,0.054251533,0.10370507,8.945481e-05,0.044841494,0.17610095,1.0
1070000,1.1693981,52.214723926380366,2.3297257,0.07236027,3.1013054021297055,3.1013054021297055,0.022775165588120743,0.06588495,0.100454465,8.934636e-05,0.039271757,0.103464045,1.0
1080000,1.2360371,33.57368421052632,3.0851688,0.04698465,4.476372684120501,4.476372684120501,0.013879011466448743,0.06669013,0.09802799,8.924234e-05,0.041782476,0.12901625,1.0
1090000,1.2076322,49.52845528455285,2.8721142,0.042017117,4.102719765663147,4.102719765663147,0.023477073451504113,0.081902206,0.10088817,8.914815e-05,0.048111845,0.13751084,1.0
1100000,1.1890879,50.41463414634146,2.5882695,0.04480939,3.6142210737476503,3.6142210737476503,0.021657116249264256,0.08587239,0.10167507,8.905138e-05,0.04513458,0.14864947,1.0
1110000,1.0994551,49.80921052631579,2.3913536,0.037185196,3.5065238254749223,3.5065238254749223,0.016183430904103135,0.102695286,0.09854665,8.89446e-05,0.042423178,0.118796445,1.0
1120000,1.0840217,38.0948275862069,3.0627408,0.013765013,4.0261631134753575,4.0261631134753575,0.008354754413002423,0.048450343,0.099507876,8.884926e-05,0.018175062,0.032450184,1.0
1130000,1.1157738,48.38255033557047,2.7246337,0.027326934,3.628982922918088,3.628982922918088,0.015157552426555069,0.0840743,0.09291805,8.8756635e-05,0.03693082,0.042847153,1.0
1140000,1.1301466,42.40112994350282,2.8226454,0.050431363,3.7725582638029325,3.7725582638029325,0.015358594937465749,0.0810502,0.10149838,8.8651155e-05,0.044084053,0.12320489,1.0
1150000,1.0234542,52.2360248447205,2.5675247,0.06391185,3.5869781311994755,3.5869781311994755,0.014746051170336812,0.059999533,0.09284962,8.854475e-05,0.028237885,0.04357051,1.0
1160000,1.0606194,34.3984962406015,3.01489,0.05650696,3.635994633863557,3.635994633863557,0.010412561998895878,0.052782673,0.10056607,8.845077e-05,0.025035083,0.05430417,1.0
1170000,1.1476771,58.68,2.8034437,0.073381,3.8771924447539625,3.8771924447539625,0.023844026849413943,0.061483543,0.09452678,8.835626e-05,0.037861455,0.09186956,1.0
1180000,1.035488,49.54651162790697,2.897995,0.054201115,3.795529491679613,3.795529491679613,0.01641999686212647,0.0668906,0.10264907,8.825395e-05,0.035437874,0.08432648,1.0
1190000,1.0888244,52.26829268292683,2.192552,0.051633596,2.7284329336497093,2.7284329336497093,0.02261778096585805,0.07447182,0.10158597,8.8145156e-05,0.034313656,0.06793668,1.0
1200000,1.0960392,59.708333333333336,2.1812456,0.058395453,3.27930400321881,3.27930400321881,0.020571739407023414,0.059940707,0.09951284,8.804951e-05,0.039629802,0.10027001,1.0
1210000,1.0840456,43.37988826815643,2.3945398,0.06959116,3.0521067320630793,3.0521067320630793,0.011807532413349895,0.06307652,0.09840115,8.79504e-05,0.03132114,0.076047085,1.0
1220000,1.1234214,43.66492146596859,2.5266674,0.043268226,3.573291637313863,3.573291637313863,0.009838930168674173,0.088218585,0.09526937,8.784681e-05,0.025650885,0.061196215,1.0
1230000,1.0633457,32.83695652173913,3.3220289,0.015068034,4.048995349190452,4.048995349190452,0.009986179527318614,0.07407127,0.09853293,8.7744884e-05,0.027372083,0.056632023,1.0
1240000,1.2148631,58.8235294117647,2.5408945,0.027899535,3.6065084414154875,3.6065084414154875,0.022508724820891432,0.07249229,0.0989458,8.7649525e-05,0.044492077,0.100834966,1.0
1250000,1.0564861,53.2992700729927,2.4090984,0.021198595,3.1425729102461877,3.1425729102461877,0.020264811151028767,0.06844706,0.104445495,8.7554574e-05,0.040430613,0.07079532,1.0
1260000,1.0860769,38.63131313131313,2.6008346,0.02801688,3.324179932324573,3.324179932324573,0.009242671113837548,0.061827242,0.10174517,8.744756e-05,0.032513656,0.070413455,1.0
1270000,1.0861984,51.218934911242606,2.2806857,0.041492574,3.3898756754468886,3.3898756754468886,0.022576770729374293,0.086991616,0.09997559,8.7341934e-05,0.037774574,0.063879825,1.0
1280000,1.0912156,50.04794520547945,2.3762326,0.031491064,3.2541615628216363,3.2541615628216363,0.01102062471989185,0.07224835,0.10113143,8.724853e-05,0.02970516,0.08704144,1.0
1290000,1.0526594,39.33018867924528,2.2168086,0.046552885,2.7818260170378775,2.7818260170378775,0.012695103150107107,0.07041296,0.10163723,8.715606e-05,0.028664505,0.06632937,1.0
1300000,1.1265815,56.536764705882355,2.3626907,0.0479605,3.3872840890989586,3.3872840890989586,0.019271931893479845,0.056635212,0.10247874,8.704891e-05,0.031812422,0.06431899,1.0
1310000,1.0897372,52.75625,2.4956336,0.04959236,3.1760927021503447,3.1760927021503447,0.0228833268978633,0.0744767,0.102286555,8.6942244e-05,0.03501732,0.07367268,1.0
1320000,1.0087633,39.68316831683168,3.1351564,0.024206705,4.069168418940931,4.069168418940931,0.01618173167266247,0.072105534,0.10234021,8.6848304e-05,0.038277518,0.06368561,1.0
1330000,0.9509949,45.14418604651163,2.7555666,0.03609418,3.4212026829427145,3.4212026829427145,0.008923340172568371,0.056574352,0.09151913,8.675433e-05,0.022588715,0.045660276,1.0
1340000,1.0885532,55.24031007751938,2.5511498,0.027352367,3.507613887389501,3.507613887389501,0.016955653524774156,0.06382979,0.099150464,8.66514e-05,0.03316789,0.0860323,1.0
1350000,1.0511271,39.865,3.2597404,0.029010126,4.404719466865063,4.404719466865063,0.013644803978968412,0.06669615,0.10664129,8.654657e-05,0.03601402,0.07369505,1.0
1360000,1.0684062,41.47741935483871,3.3024566,0.04204986,4.153554583971317,4.153554583971317,0.019188424338025447,0.06763273,0.09706381,8.64487e-05,0.045473948,0.11410804,1.0
1370000,1.0685649,48.85806451612903,2.3570633,0.05137628,3.1016156761877,3.1016156761877,0.015900336730954867,0.049437344,0.09039391,8.634827e-05,0.03729331,0.058902472,1.0
1380000,1.0196276,50.92156862745098,2.0662298,0.05506826,2.4347519469417,2.4347519469417,0.022156257827589714,0.066030614,0.09993526,8.624172e-05,0.0379427,0.06545321,1.0
1390000,1.0218738,66.0,2.0612988,0.057035927,3.655980260522516,3.655980260522516,0.028576346391157526,0.08699848,0.10496549,8.6146894e-05,0.03922401,0.08047583,1.0
1400000,1.0386322,58.2536231884058,2.4754384,0.04664693,3.6582101263861726,3.6582101263861726,0.017478028815104695,0.058813322,0.10176518,8.605133e-05,0.033424415,0.07909763,1.0
1410000,0.9768443,46.233160621761655,3.1980438,0.03282831,4.491302672754298,4.491302672754298,0.011259711202151997,0.04916093,0.0984758,8.5947584e-05,0.024887567,0.053663433,1.0
1420000,1.0162526,43.02684563758389,2.6979077,0.022563638,3.1139776398671555,3.1139776398671555,0.016956976069537485,0.07567057,0.09445374,8.584407e-05,0.042706344,0.08001332,1.0
1430000,1.035607,51.723684210526315,2.3996878,0.05014399,3.365118154232076,3.365118154232076,0.014230488777925439,0.057389587,0.09534612,8.5740365e-05,0.029851101,0.06302038,1.0
1440000,1.0189517,56.71212121212121,2.3130565,0.048054308,2.9850653699084893,2.9850653699084893,0.01862792696094891,0.065807514,0.09362169,8.56537e-05,0.03197816,0.06994113,1.0
1450000,1.0475705,52.030674846625764,2.1248014,0.04610699,2.749795328985694,2.749795328985694,0.014866459721905048,0.064297214,0.098351896,8.555311e-05,0.023287501,0.04631526,1.0
1460000,1.1037515,51.07843137254902,2.2419643,0.05544316,3.3325463646377615,3.3325463646377615,0.012898622517811828,0.05709064,0.09979676,8.544737e-05,0.02638926,0.08708757,1.0
1470000,1.0790128,43.12921348314607,2.427916,0.048912853,3.4649414945456942,3.4649414945456942,0.012918066417967432,0.06780113,0.09641002,8.534262e-05,0.027211007,0.050082885,1.0
1480000,1.0356008,44.346820809248555,2.2235851,0.06447555,2.8833940503902213,2.8833940503902213,0.010104905487698785,0.032989874,0.109329335,8.524806e-05,0.019690197,0.056506377,1.0
1490000,1.0258954,37.78440366972477,2.919378,0.055457845,4.483682660207356,4.483682660207356,0.008002838734898834,0.08989995,0.09465422,8.515474e-05,0.023484375,0.08508912,1.0
1500000,1.027491,50.24025974025974,2.8435163,0.035907865,3.7325738083931705,3.7325738083931705,0.013594876926189528,0.048672237,0.096027255,8.505187e-05,0.027175093,0.10308671,1.0
1510000,0.99218327,65.73333333333333,2.2506719,0.044807214,3.127581800978917,3.127581800978917,0.02115014152458081,0.06440152,0.101104155,8.49495e-05,0.03639301,0.08479135,1.0
1520000,1.0431886,62.09285714285714,2.4065862,0.03866751,3.4721548382725036,3.4721548382725036,0.01671567482304194,0.06084878,0.09815845,8.484627e-05,0.02377666,0.07944509,1.0
1530000,0.96783847,53.45161290322581,2.1434124,0.049347747,2.8043217628232893,2.8043217628232893,0.012759023683986837,0.057554863,0.098828085,8.4742634e-05,0.022464402,0.04742654,1.0
