Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward
8750000,0.10896141,59.0,0.68400174,0.005604519,5.25196e-05,0.105264686,3.7654456e-05,0.00020532744,0.0007312891,0.7848064707421888,52.80107526881721,0.7848280104257728,0.00010150648827269619
8760000,0.10781484,59.0,0.6836917,0.0053785974,4.8934715e-05,0.102507904,3.734789e-05,0.00027405022,0.0020292588,0.7848064701463426,52.806451612903224,0.7847849989450106,0.00015311048817786424
8770000,0.115577616,59.0,0.6829631,0.005144165,5.39014e-05,0.10198341,3.70396e-05,0.00021236615,0.0007766443,0.7847061101046782,52.89247311827957,0.7847348176023011,0.00011436712968564387
8780000,0.109928854,59.0,0.68405473,0.005034069,5.617576e-05,0.10125945,3.67307e-05,0.00017291524,0.0005787053,0.7848810976169802,52.85945945945946,0.7848523023966196,9.786198399426113e-05
8790000,0.10828899,59.0,0.68302524,0.00497252,5.1735376e-05,0.093459845,3.6423615e-05,0.0003456012,0.0009699493,0.7852174875620295,52.668449197860966,0.7852175229373463,0.0001605113032961857
8800000,0.10867598,59.0,0.6848483,0.0048010335,4.9117218e-05,0.09995363,3.6147554e-05,0.00021234935,0.0018837441,0.7854014532590505,52.60752688172043,0.7854229939240281,0.00011174713973139327
8810000,0.10741602,59.0,0.6836316,0.0045644697,5.0960203e-05,0.09583972,3.5872177e-05,0.0002735527,0.0014167395,0.7849785148376419,52.774193548387096,0.7849713804260376,0.00014520936833490537
8820000,0.1157844,59.0,0.6835055,0.0042408863,5.536185e-05,0.09661594,3.5563116e-05,0.00066036335,0.004559231,0.7846989434522887,52.854838709677416,0.7847133144255607,0.0003181410532022866
8830000,0.11780661,59.0,0.68292373,0.0038964807,6.2352614e-05,0.09227227,3.5254758e-05,0.00044681155,0.002150438,0.7843621824691828,52.935135135135134,0.7843405936215375,0.00023995126185410128
8840000,0.11871442,59.0,0.68154925,0.0037701156,0.00021171916,0.09969626,3.4947705e-05,0.0011926563,0.002879885,0.7835519915166241,53.12903225806452,0.7835766292907096,0.0007213205895921517
8850000,0.11020709,59.0,0.6802097,0.003963496,5.7394627e-05,0.096837744,3.4640674e-05,0.0004418206,0.0013194684,0.7846304535936646,52.88586956521739,0.784592845311036,0.00026384590880322345
8860000,0.10481969,59.0,0.68279797,0.003978857,4.9805425e-05,0.09637056,3.4334294e-05,0.00031765908,7.6803684e-05,0.785310180937463,52.6524064171123,0.7853102164472489,0.00025615948581548886
8870000,0.10022724,59.0,0.68450737,0.0041400273,4.941947e-05,0.099355,3.402825e-05,0.00047456604,0.00035387467,0.7850932092455927,52.69892473118279,0.7851147497853925,0.00012878472674641162
8880000,0.09719872,59.0,0.6839554,0.0038795702,5.1517854e-05,0.09656698,3.375249e-05,0.00023101909,1.3332824e-05,0.7855240816579145,52.62032085561497,0.7855027263814752,0.00013241083451477005
8890000,0.10368947,59.0,0.6857926,0.0035041764,4.8161157e-05,0.09747876,3.3475157e-05,0.0002600607,0.00032665665,0.7855089796276422,52.596774193548384,0.785530520703203,0.00013596126596914025
8900000,0.098318,59.0,0.6851867,0.003373742,4.7597387e-05,0.09677189,3.3166878e-05,0.0003390981,9.212182e-05,0.7855815789860455,52.58510638297872,0.7855740294736975,0.00015667440926277621
8910000,0.105546206,59.0,0.6830967,0.0033233631,0.000112668014,0.09811099,3.2859534e-05,0.00066296966,0.0009032817,0.7845928101120768,52.84324324324324,0.7846129546242375,0.0003966307849818853
8920000,0.10375578,59.0,0.6833742,0.0037036198,4.828329e-05,0.101845026,3.2550568e-05,0.00023222838,1.5965483e-05,0.7850788718049404,52.74193548387097,0.7850717376637203,0.00014509251518428492
8930000,0.10675001,59.0,0.6833512,0.003830593,8.200506e-05,0.0877792,3.2243865e-05,0.0005484254,0.002248433,0.7849171337646407,52.8,0.7849027537010812,0.0002564105620557392
8940000,0.10668441,59.0,0.68491703,0.004374879,5.3301443e-05,0.09592344,3.1937037e-05,0.00030335467,4.083672e-05,0.7850860385925219,52.795698924731184,0.7850860725807888,0.0001871459824014305
8950000,0.1107773,59.0,0.6825157,0.0043714303,5.1765157e-05,0.09634657,3.162983e-05,0.0004148259,0.0020523495,0.7853957416519602,52.6524064171123,0.7853957768430047,0.00021081513158785912
8960000,0.112716936,59.0,0.68384373,0.004594764,5.9015998e-05,0.09658638,3.1350395e-05,0.00029169407,0.0021330416,0.7850430295902795,52.74731182795699,0.7850574008239213,0.00015566874888815705
8970000,0.11463196,59.0,0.6851103,0.004187506,5.7712547e-05,0.092959926,3.107309e-05,0.00048566595,0.003382073,0.7849498395507615,52.81182795698925,0.7849785474038893,0.00025657525741256104
8980000,0.113647155,59.0,0.6831364,0.0041479585,6.6979235e-05,0.100961804,3.076635e-05,0.00054988,0.0021462203,0.7852294100648773,52.74193548387097,0.7852007705037312,0.0002858350486857616
8990000,0.10917764,59.0,0.68403566,0.004578793,0.00012129159,0.10093244,3.046003e-05,0.00061185646,8.5482396e-05,0.7847921327557615,52.81720430107527,0.7847778303648836,0.00040871839423401666
9000000,0.105478175,59.0,0.6830091,0.0050996505,5.1595573e-05,0.10206356,3.0153687e-05,0.0002098291,1.5388501e-05,0.7852652513331944,52.623655913978496,0.7852509499237101,0.000126773110707134
9010000,0.10706347,59.0,0.68269116,0.0045198044,0.00012786858,0.09878952,2.9848263e-05,0.00072687655,0.0001238838,0.7850071887125171,52.68279569892473,0.785043066868218,0.0003897847930221037
9020000,0.108010404,59.0,0.6827034,0.0045816116,4.9763425e-05,0.0996641,2.9541558e-05,0.0002558183,0.0004958199,0.785345829848977,52.60427807486631,0.7853244750257482,0.00016224195938376848
9030000,0.10472715,59.0,0.68359363,0.0046039876,5.6313038e-05,0.095772564,2.9234576e-05,0.00020454169,0.00038850075,0.7849713445250546,52.72043010752688,0.7849857163044714,0.00012918578185265012
9040000,0.10332063,59.0,0.6836363,0.004589318,4.9052196e-05,0.10187054,2.8928484e-05,0.00024577187,0.001063751,0.7850860393335742,52.73118279569893,0.7850789056029371,0.00012131659575736135
9050000,0.10236769,59.0,0.6816858,0.0048686657,0.00010273096,0.10183509,2.8652215e-05,0.00068032637,0.0014519354,0.784455215843815,52.88709677419355,0.78444091254665,0.00030034551980529076
9060000,0.10368945,59.0,0.68196326,0.0048709363,0.00014916362,0.09579946,2.8373554e-05,0.00083259575,0.00091278256,0.7840090271035159,53.0,0.7840234746804109,0.00045055216752508707
9070000,0.10140527,59.0,0.6839336,0.004476145,5.1761734e-05,0.10214405,2.806415e-05,0.00036529943,0.0028670235,0.7852150706113666,52.774193548387096,0.7852294422605987,0.0001852950592893326
9080000,0.102508456,59.0,0.68306494,0.0044908705,4.2521606e-05,0.09949869,2.775506e-05,0.00020428118,0.0006072103,0.7854444629973382,52.62903225806452,0.7854444983825889,0.00012513840894865107
9090000,0.1000553,59.0,0.68359447,0.0043198545,4.695349e-05,0.09567042,2.7448481e-05,0.00023188838,0.00021000029,0.7853600891994282,52.62032085561497,0.7853244737507825,0.00016615241002194948
9100000,0.09681609,59.0,0.6843707,0.0042562224,3.946652e-05,0.09110842,2.7143189e-05,0.00029280802,9.334407e-05,0.7856595562422339,52.53475935828877,0.7856809831558065,9.550101839751129e-05
9110000,0.09952321,59.0,0.6838093,0.0043136585,0.00012994473,0.09948077,2.683638e-05,0.0006401916,0.0015553955,0.7847081266444277,52.832432432432434,0.7846865396241884,0.00047515891256389787
9120000,0.09922163,59.0,0.68364155,0.004134085,4.306538e-05,0.10234679,2.6529528e-05,0.00020211838,0.00045476676,0.7856025146420069,52.54010695187166,0.7856096810198085,0.00011617068940494086
9130000,0.09884898,59.0,0.68537897,0.004575685,4.640122e-05,0.10295745,2.6222775e-05,0.000135838,1.1251929e-05,0.7855882549728143,52.524064171122994,0.7856025514118175,7.476358026867473e-05
9140000,0.101626895,59.0,0.68495804,0.004938263,4.7669626e-05,0.088864155,2.5948326e-05,0.00029102826,9.9520854e-05,0.7856239047857688,52.54545454545455,0.7856096807010671,0.00013411340451105822
9150000,0.09819475,59.0,0.6838682,0.0052509797,4.002543e-05,0.101257645,2.5672305e-05,0.0001283964,8.284807e-06,0.7853942833470321,52.63978494623656,0.7853943189626099,7.292321119635861e-05
9160000,0.1002838,59.0,0.68321985,0.0051018987,4.2521475e-05,0.096230276,2.5363552e-05,0.00041406997,0.001031857,0.785730856371157,52.56149732620321,0.7857451524963991,0.00024188463173820362
9170000,0.10042957,59.0,0.6839283,0.0048198686,0.00010111551,0.096360005,2.505496e-05,0.0008395668,0.0010004264,0.7851935672193204,52.67204301075269,0.7851720977854985,0.0004567003577962638
9180000,0.09889884,59.0,0.684605,0.0045065177,4.5155735e-05,0.09566727,2.4748291e-05,0.0002583837,0.0007020761,0.7854813013255676,52.60427807486631,0.7854884674842345,0.0001483380935647597
9190000,0.10304497,59.0,0.68430877,0.004335995,3.992374e-05,0.09340276,2.444246e-05,0.00027153594,0.0013693093,0.7856524264997738,52.518716577540104,0.7856952436467542,0.00014218743183938936
9200000,0.09850009,59.0,0.684305,0.004384323,4.157221e-05,0.0952255,2.4133793e-05,0.00023222479,1.40224565e-05,0.7859091112479807,52.44919786096256,0.7858877580433605,0.00012448543597406205
9210000,0.101815164,59.0,0.6841351,0.004206758,4.599487e-05,0.08890922,2.3826902e-05,0.00024817456,8.546361e-05,0.7855312120029951,52.55614973262032,0.7855233511617107,0.00012928565266393175
9220000,0.09926731,59.0,0.6837198,0.0041903555,4.625386e-05,0.09756708,2.355209e-05,0.00013253535,1.4895284e-05,0.7856881901101079,52.53763440860215,0.785673850997884,7.02866390563814e-05
9230000,0.10093692,59.0,0.68434834,0.0040457444,4.07485e-05,0.105041265,2.3277316e-05,0.00013084016,8.413912e-06,0.785631224448654,52.569148936170215,0.7856239405545321,9.186520027746894e-05
9240000,0.10165831,59.0,0.6841488,0.003683057,4.580667e-05,0.099597946,2.2970376e-05,0.00027350098,1.9669173e-05,0.7853423619743537,52.64324324324324,0.7853656465648323,0.00012114585682553219
9250000,0.10590152,59.0,0.68316084,0.0038781236,0.00011272596,0.09014206,2.2664159e-05,0.0010493092,0.0011877038,0.7850143563262718,52.72043010752688,0.7850000547465458,0.00043150432492272743
9260000,0.101385355,59.0,0.68275577,0.003440213,0.00023372285,0.09837851,2.235798e-05,0.0005902542,0.0010144523,0.7830000176421694,53.24864864864865,0.7830000513308757,0.00025211857605058496
9270000,0.100999005,59.0,0.6823048,0.0032283317,4.3107553e-05,0.0971912,2.2049197e-05,0.00020162603,0.0008845483,0.7854587998822011,52.634408602150536,0.7854588355428429,0.00010712297950694162
9280000,0.10200892,59.0,0.6838197,0.0029855992,3.8067556e-05,0.09265443,2.1742793e-05,0.00021665313,7.612329e-05,0.7859732823217298,52.42780748663102,0.7859875795675472,9.322205386753318e-05
9290000,0.101200506,59.0,0.6853604,0.0032599852,4.5523822e-05,0.10197656,2.1437307e-05,0.00031208032,0.0016729233,0.7852959176674884,52.663101604278076,0.7853030830143607,0.0001765745199757957
9300000,0.100696,59.0,0.68390834,0.0035417837,4.4729793e-05,0.101999864,2.1130374e-05,0.00017331446,1.6288523e-05,0.785688190610819,52.55913978494624,0.7856667211619757,0.00010041352093090823
9310000,0.10551803,59.0,0.6845279,0.0036238267,4.226864e-05,0.09373833,2.0824888e-05,0.00012517076,6.8960303e-06,0.7856096458935085,52.50802139037433,0.7856096822947742,6.765425181107217e-05
9320000,0.10660467,59.0,0.6840835,0.0034887358,4.606649e-05,0.1004533,2.0550273e-05,0.00016591733,4.4626977e-06,0.7857094670491502,52.54010695187166,0.7857237633536843,8.194759843499339e-05
9330000,0.103388816,59.0,0.68200916,0.0032336519,0.00027913722,0.092401825,2.0273485e-05,0.0011460303,0.00096918485,0.7812732411344927,53.68306010928962,0.7812878460180565,0.0006556559969819612
9340000,0.11423363,59.0,0.68158257,0.00421253,9.207757e-05,0.09436844,1.996502e-05,0.0007305363,0.0007470094,0.7846272597189552,52.795698924731184,0.7846129568674232,0.00040964584658595215
9350000,0.10789167,59.0,0.68375695,0.00432568,4.9846753e-05,0.10262616,1.9658652e-05,0.00013390915,9.427508e-06,0.7851075441125901,52.73118279569893,0.7851147472217519,7.771662771980333e-05
9360000,0.11634123,59.0,0.6839059,0.0043836394,4.799104e-05,0.0971897,1.9352568e-05,0.00025722815,0.002176919,0.7851792302393225,52.693548387096776,0.7851577599843343,0.00012639670631058405
9370000,0.117098756,59.0,0.68342113,0.004838586,0.00024287899,0.097266726,1.9045856e-05,0.0009516884,0.00063020864,0.7819058152431946,53.51086956521739,0.7819058477230694,0.0005898405999252408
9380000,0.11600286,59.0,0.6794758,0.005353811,6.9694725e-05,0.089344144,1.873908e-05,0.00030951478,0.0015768828,0.7851818374303334,52.64705882352941,0.7851720974650435,0.00018297684980870564
9390000,0.11243815,59.0,0.6847023,0.0056232703,5.4616878e-05,0.09490033,1.8433155e-05,0.0002150364,0.001257949,0.784801822070133,52.77297297297297,0.7848136748677941,0.00011217648788779018
9400000,0.118668556,59.0,0.68218863,0.005780165,4.9172384e-05,0.093505695,1.8125245e-05,0.00027815608,0.0018335127,0.7851935671191783,52.736559139784944,0.7851936016031491,0.00015194592026912892
9410000,0.12217442,59.0,0.68406475,0.0062812413,5.3927826e-05,0.0965899,1.7849597e-05,0.00025962634,0.0017707245,0.7850501983556696,52.73118279569893,0.7850645694040483,0.00022117543615236807
9420000,0.11844613,59.0,0.68225276,0.006860651,0.00018694434,0.09718374,1.757301e-05,0.00084962667,0.0013861854,0.7843906997693002,52.87096774193548,0.7843763972482374,0.0003858553058679356
9430000,0.12306651,59.0,0.6834585,0.007948605,0.00020050064,0.09975988,1.7266508e-05,0.0010589275,0.002509146,0.7755476378459627,53.75824175824176,0.7755476717765515,0.0011042857116550734
9440000,0.12360541,59.0,0.67894983,0.009577355,0.00035567716,0.09895843,1.6958971e-05,0.0015060267,0.002844099,0.7846272605351142,52.854838709677416,0.7846272943481323,0.0004420255966295528
9450000,0.11769308,59.0,0.6834789,0.009771477,6.42307e-05,0.09682107,1.6652799e-05,0.00025008773,0.0008033604,0.7850860408056648,52.67741935483871,0.7850860754648844,0.00014007482153125062
9460000,0.12332143,59.0,0.682271,0.010589429,0.00014436482,0.09884104,1.6345908e-05,0.00044010332,4.0287214e-05,0.7843476910324346,52.89247311827957,0.7843692302703857,0.00025873656824099085
9470000,0.12168865,59.0,0.68335384,0.010465864,6.767847e-05,0.0978958,1.603909e-05,0.00024044223,0.00049808796,0.7845197345320416,52.87096774193548,0.7845197682098676,0.00013639875249927787
9480000,0.122034736,59.0,0.6828922,0.01035827,6.6612345e-05,0.097372964,1.5730839e-05,0.00026657784,0.0022923015,0.784679298571034,52.82702702702703,0.784650503622519,0.00014204607463938915
9490000,0.12601553,59.0,0.6806131,0.0107332,0.00046689372,0.10471198,1.5452964e-05,0.0012769033,0.0024138363,0.7744414118313037,54.02197802197802,0.7744487699244048,0.000700100611029084
9500000,0.123225585,59.0,0.6800167,0.011250573,6.411867e-05,0.09698951,1.5175249e-05,0.00024568156,0.00094873336,0.7851147133786912,52.736559139784944,0.785114747542207,0.0001323096807301295
9510000,0.11818229,59.0,0.68350255,0.011214526,6.6925786e-05,0.09906264,1.4868815e-05,0.00031563215,0.0018583346,0.7848351446521138,52.79032258064516,0.7848566844258257,0.00017201601064786496
9520000,0.12031878,59.0,0.68329203,0.011908265,0.000104980405,0.097496085,1.4560377e-05,0.0004202895,0.0005349975,0.7846487636167195,52.88172043010753,0.7846344603646186,0.00023218655235635402
9530000,0.12486607,59.0,0.68358505,0.012541638,5.7835794e-05,0.10059341,1.4253577e-05,0.0005275788,0.002256877,0.785071702258441,52.77956989247312,0.7850645678017729,0.00031289915883677674
9540000,0.116790235,59.0,0.6834166,0.012458795,5.715299e-05,0.09985158,1.3946861e-05,0.00027152768,0.0019587572,0.7848996590792893,52.80107526881721,0.7849027543454556,0.00015627534094902158
9550000,0.120986454,59.0,0.6837473,0.012374661,5.2141968e-05,0.09270086,1.3639704e-05,0.00026766353,0.0005057534,0.7850717045066338,52.74193548387097,0.7850891813874882,0.0001464182636492019
9560000,0.11701873,59.0,0.6840765,0.012459833,5.316383e-05,0.095565856,1.3332571e-05,0.00038975212,0.0012230655,0.7852939273861628,52.67741935483871,0.7852867941061655,0.0001937954716546516
9570000,0.12101868,59.0,0.68433845,0.012169667,6.27988e-05,0.092724964,1.302647e-05,0.0004014604,4.0481398e-05,0.7850717033149415,52.75268817204301,0.7850860745035192,0.00021837031479623865
9580000,0.11928601,59.0,0.6832947,0.012276472,0.00019394878,0.09631044,1.27497815e-05,0.0006117736,0.0015794823,0.7845928120854738,52.88648648648649,0.784585638948389,0.0003387865901262361
9590000,0.12531167,59.0,0.68076396,0.012787651,0.00033180934,0.097011015,1.247224e-05,0.0010942707,0.0034174062,0.78206523545795,53.48913043478261,0.7820435295934263,0.0005466099405171205
9600000,0.11613137,59.0,0.68202347,0.012364121,6.1096376e-05,0.09848335,1.2165375e-05,0.00030859857,8.774619e-05,0.7852365773681912,52.704301075268816,0.785243780702673,0.00016099953325621793
9610000,0.11703013,59.0,0.6825223,0.012080513,0.00010423007,0.09661712,1.1857088e-05,0.00056269224,0.0012154422,0.7850178440006819,52.75935828877005,0.7850000531442703,0.00030817441819958584
