Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
1530000,0.6275437,0.44783852,61.77429,37.247902,0.10103448,9.618754e-05,0.023300761,0.02633687,55.04819277108434,0.27212633201462066,0.27212633201462066,0.013328353360972874,1.0
1540000,0.72764325,1.135424,68.070015,39.595867,0.09987347,9.616116e-05,0.0191411,0.018196208,70.56115107913669,1.4380029092589728,1.4380029092589728,0.015837548747022215,1.0
1550000,0.65310353,0.42328855,59.907272,35.933216,0.09932454,9.6135336e-05,0.020332009,0.01996556,49.808510638297875,0.24215249209961992,0.24215249209961992,0.010281226018126657,1.0
1560000,0.6383644,1.1401823,66.538895,28.954876,0.104400806,9.611217e-05,0.021090396,0.015109202,60.348101265822784,1.6358308686485774,1.6358308686485774,0.013370105732214648,1.0
1570000,0.6176839,1.0552285,60.773907,30.559956,0.09943351,9.608866e-05,0.02350304,0.030235538,62.175,1.1439691994339227,1.1439691994339227,0.015006127378728706,1.0
1580000,0.6766629,0.9845686,62.95744,27.048351,0.09589859,9.6062824e-05,0.011161579,0.010788999,50.989528795811516,1.136034945124074,1.136034945124074,0.006173702592863456,1.0
1590000,0.7213162,1.0777293,63.283875,24.768103,0.08954759,9.6037016e-05,0.016295165,0.022959568,51.95744680851064,1.466836430723705,1.466836430723705,0.008806271705820802,1.0
1600000,0.65490973,1.1646565,59.668224,13.706179,0.09346388,9.601124e-05,0.020521216,0.023580205,56.36571428571428,1.3709339359828403,1.3709339359828403,0.012311784509968544,1.0
1610000,0.6536564,1.3097148,61.719765,15.601665,0.10013894,9.598546e-05,0.018096052,0.012483004,53.62222222222222,1.2533645778894424,1.2533645778894424,0.010691885919853424,1.0
1620000,0.58139193,0.4856414,57.075146,18.093775,0.10208265,9.5962234e-05,0.026639193,0.012967725,50.84324324324324,0.4472311393634693,0.4472311393634693,0.014095300009373474,1.0
1630000,0.58002424,0.7438922,57.28925,23.08521,0.09332709,9.593873e-05,0.014812218,0.016016629,54.516304347826086,0.79285718533008,0.79285718533008,0.008406448673074761,1.0
1640000,0.64841086,0.6693376,54.6387,15.287639,0.09196425,9.5912874e-05,0.012355762,0.01494495,45.632850241545896,1.0983926046297745,1.0983926046297745,0.006785514853908208,1.0
1650000,0.6033912,1.4881202,57.57679,22.089436,0.09881352,9.588699e-05,0.015202209,0.023716088,54.240437158469945,1.6681817806029058,1.6681817806029058,0.008537212033003855,1.0
1660000,0.5823208,1.5120885,56.70906,16.850517,0.09342166,9.586131e-05,0.016133938,0.022222444,48.595,1.3196609310842866,1.3196609310842866,0.00938207459368451,1.0
1670000,0.5315392,1.1597502,53.871273,12.9072275,0.09358229,9.58378e-05,0.014476857,0.015145235,47.51456310679612,1.3222647210926686,1.3222647210926686,0.00776124857586483,1.0
1680000,0.59434754,0.93050414,50.241215,15.964991,0.097182326,9.58141e-05,0.01615723,0.0217918,55.055865921787706,0.38226837790414187,0.38226837790414187,0.008391777171198739,1.0
1690000,0.5666762,0.35571575,46.61887,14.593735,0.101537704,9.57883e-05,0.014295037,0.017449219,61.28125,-0.015236117454789441,-0.015236117454789441,0.010969397208077821,1.0
1700000,0.56721705,0.38840297,49.950424,14.4037075,0.10238669,9.576255e-05,0.018980488,0.02719756,49.156565656565654,-0.04097059983104916,-0.04097059983104916,0.009723246385677994,1.0
1710000,0.5796557,0.9732538,51.30296,11.71637,0.09830345,9.573684e-05,0.014705664,0.020551508,58.111111111111114,1.5059614051023178,1.5059614051023178,0.008206659511899984,1.0
1720000,0.5172282,0.6188513,47.54308,12.51283,0.096436694,9.571125e-05,0.015130609,0.013731365,39.46808510638298,0.13387384354057957,0.13387384354057957,0.006380024600884546,1.0
1730000,0.6160132,1.008879,50.971764,13.658819,0.09694316,9.5685726e-05,0.010983936,0.015617167,53.63586956521739,1.5844298889455588,1.5844298889455588,0.006376067502297583,1.0
1740000,0.6087939,0.83562696,46.78335,12.979076,0.09787007,9.566265e-05,0.009945519,0.009249392,46.766666666666666,0.9585673991572914,0.9585673991572914,0.005134209698627583,1.0
1750000,0.5421537,0.19798842,41.775604,12.183396,0.10665246,9.563954e-05,0.014241015,0.016174331,47.73039215686274,-0.2759121342403133,-0.2759121342403133,0.007569960521185549,1.0
1760000,0.5416252,-0.27597773,39.538635,7.0288606,0.10090681,9.5613665e-05,0.0174766,0.020308226,40.71186440677966,-0.31798746676768286,-0.31798746676768286,0.007444558960634237,1.0
1770000,0.57377404,0.73159987,42.321545,9.85115,0.09129928,9.5587704e-05,0.016999781,0.014430625,53.64088397790055,0.9339991725610765,0.9339991725610765,0.0099604157640892,1.0
1780000,0.6011967,0.9567739,45.57149,9.913656,0.09890671,9.5562085e-05,0.010338464,0.010224051,43.98206278026906,1.1398188311422888,1.1398188311422888,0.004844863675357231,1.0
1790000,0.55092335,0.30831146,41.862984,6.6975203,0.09696541,9.55363e-05,0.008600321,0.0059871897,37.276923076923076,0.3439005874097347,0.3439005874097347,0.003200279170187059,1.0
1800000,0.61314625,1.0138032,38.960907,8.31706,0.091932006,9.551053e-05,0.008544854,0.010468965,50.54973821989529,1.0358743812005544,1.0358743812005544,0.004666387973612501,1.0
1810000,0.6011381,0.1321323,36.992577,4.0385666,0.09402921,9.5487434e-05,0.010436019,0.013691134,35.025454545454544,-0.34292487087457074,-0.34292487087457074,0.004331237571339285,1.0
1820000,0.6294633,0.06739102,36.0751,9.104731,0.10173267,9.54641e-05,0.01812285,0.0303686,38.82470119521912,0.13189103531837462,0.13189103531837462,0.00863907536212355,1.0
1830000,0.5584195,0.06474639,35.170033,8.806543,0.09183495,9.543823e-05,0.01971082,0.018037582,41.53389830508475,-0.4970352609449298,-0.4970352609449298,0.009466058451324732,1.0
1840000,0.6745098,0.15676686,35.07207,8.553339,0.09648581,9.541251e-05,0.014356816,0.022853624,51.767955801104975,-0.09606596020703816,-0.09606596020703816,0.008840530237970226,1.0
1850000,0.6712356,0.5635649,35.87565,10.667848,0.09617437,9.538686e-05,0.011538772,0.016990405,51.5531914893617,0.6692331572796436,0.6692331572796436,0.005993905319863846,1.0
1860000,0.59976524,-0.27783373,32.068764,7.4266524,0.095781356,9.536059e-05,0.013162387,0.010920843,33.02675585284281,-0.3637654069286065,-0.3637654069286065,0.0043172431225269635,1.0
1870000,0.58395314,-0.061300233,31.746996,8.131961,0.10087783,9.5337404e-05,0.010857216,0.013280981,33.901754385964914,-0.13775469915016547,-0.13775469915016547,0.003882150125642587,1.0
1880000,0.6360332,0.3252825,31.277601,6.6907053,0.09743638,9.531419e-05,0.011574654,0.016982991,48.05365853658537,0.31601497121885713,0.31601497121885713,0.005881420673925758,1.0
1890000,0.63975406,0.60684174,30.516426,7.028816,0.10131098,9.528843e-05,0.007368984,0.011129114,47.82089552238806,1.122915280337381,1.122915280337381,0.003962037693835924,1.0
1900000,0.4977295,-0.14483792,26.898256,4.2086782,0.10324714,9.526279e-05,0.011484733,0.022416156,36.213178294573645,-0.7807998035767282,-0.7807998035767282,0.005808194846888578,1.0
1910000,0.56256664,-0.4407359,26.109566,4.039234,0.08621271,9.523689e-05,0.015834508,0.019094376,50.450980392156865,-0.7351979195487266,-0.7351979195487266,0.0090704485355316,1.0
1920000,0.7027251,0.529277,28.375282,6.882567,0.10024164,9.5210606e-05,0.012746772,0.020096391,51.558510638297875,1.0432365241836994,1.0432365241836994,0.00713297343649406,1.0
1930000,0.6755321,0.4239576,24.933151,5.6728387,0.09846475,9.51873e-05,0.008581492,0.01446856,46.7877358490566,0.3440520420389355,0.3440520420389355,0.004654022938580657,1.0
1940000,0.7553246,0.8707176,24.58725,7.0258713,0.09763332,9.516407e-05,0.009498432,0.020247802,57.247058823529414,1.0864691450315362,1.0864691450315362,0.005392968269434813,1.0
1950000,0.68667316,0.2635847,24.266346,5.55907,0.096379854,9.513815e-05,0.009873917,0.01822299,36.4812030075188,0.23732177924392814,0.23732177924392814,0.0041122230715591014,1.0
1960000,0.6433488,0.3590928,23.269705,5.2937684,0.096689634,9.5112555e-05,0.009971429,0.027419303,37.264367816091955,0.1274517537076811,0.1274517537076811,0.004004360429079082,1.0
1970000,0.5623011,-0.14143887,21.324617,3.824616,0.0983322,9.508703e-05,0.008667557,0.015645117,37.526923076923076,-0.5371362213905041,-0.5371362213905041,0.003544028331256973,1.0
1980000,0.6924959,0.07235624,21.350756,5.1740346,0.09835681,9.506148e-05,0.011263498,0.030154705,46.350710900473935,0.16106617139978996,0.16106617139978996,0.006664621208681862,1.0
1990000,0.5992999,-0.5268575,20.552904,3.08672,0.098098084,9.503588e-05,0.008956364,0.013270964,34.409893992932865,-0.7105487753561445,-0.7105487753561445,0.003387621385884527,1.0
2000000,0.79629594,-0.14962402,20.057072,6.475134,0.100338526,9.5012816e-05,0.006622428,0.019043306,33.90243902439025,0.11655537965821057,0.11655537965821057,0.0028276837861671627,1.0
2010000,0.6509767,-0.27121106,17.603678,3.380628,0.10585519,9.498966e-05,0.014478217,0.027855908,46.4,-0.5270480666841779,-0.5270480666841779,0.00704876616780114,1.0
2020000,0.6352377,-0.6494003,16.552553,3.1166186,0.09415431,9.496397e-05,0.009112502,0.014183949,32.884745762711866,-0.9145201371887983,-0.9145201371887983,0.0035620860670598506,1.0
2030000,0.72543174,-0.6580607,15.59148,3.302199,0.09657501,9.493849e-05,0.0097729815,0.027834129,32.205980066445186,-0.5333903726945288,-0.5333903726945288,0.0032473824629358997,1.0
2040000,0.62802136,-0.47864074,15.4924555,3.5392604,0.100691296,9.491308e-05,0.006776653,0.008943406,34.654804270462634,-0.800803746192905,-0.800803746192905,0.002495328610095119,1.0
2050000,0.59400463,-0.7209151,13.860327,2.6233876,0.10101396,9.4887546e-05,0.015592185,0.023695353,32.976351351351354,-0.9830671309613858,-0.9830671309613858,0.005334027717365142,1.0
2060000,0.6041878,-0.69019747,13.183382,2.364893,0.09467198,9.486194e-05,0.009987673,0.016098766,32.263333333333335,-0.8982045932610829,-0.8982045932610829,0.0037125546681151416,1.0
2070000,0.577616,-0.719784,13.0020895,1.796458,0.093129866,9.483637e-05,0.010695722,0.019433588,26.997191011235955,-1.097377391500846,-1.097377391500846,0.00325848962871004,1.0
2080000,0.8291663,-0.7783136,11.762387,4.0193477,0.098937765,9.4810624e-05,0.015278886,0.036414623,36.70075757575758,-0.8590712382486372,-0.8590712382486372,0.0064305759592433315,1.0
2090000,0.66435736,-0.8618167,11.737496,0.83773243,0.09690351,9.478762e-05,0.012665973,0.007735729,24.270491803278688,-1.0516741275787354,-1.0516741275787354,0.0033927360494542215,1.0
2100000,0.8690761,-0.816446,10.036046,1.4999751,0.09641997,9.47643e-05,0.014065927,0.049375027,34.78091872791519,-1.3010960305537436,-1.3010960305537436,0.005557220536136058,1.0
2110000,1.1470258,-0.7364042,10.688314,1.3504598,0.08828407,9.473776e-05,0.009212909,0.0130388765,30.281124497991968,-1.085743192911148,-1.085743192911148,0.003111530973110348,1.0
2120000,1.0110261,-0.77223396,9.449357,1.1459959,0.09695577,9.471328e-05,0.019082911,0.032626048,34.601694915254235,-1.3708814869997865,-1.3708814869997865,0.010066974581065351,1.0
2130000,0.82735646,-0.85959935,7.9906225,1.0816509,0.09835768,9.468885e-05,0.024045596,0.030440558,34.43560606060606,-1.183089045395378,-1.183089045395378,0.010335442736275664,1.0
2140000,1.0045935,-0.8711563,8.194177,0.91151726,0.09775771,9.4662464e-05,0.020708343,0.050990857,30.220183486238533,-1.2367841875011272,-1.2367841875011272,0.007573498877040534,1.0
2150000,0.77608025,-0.97669643,7.2740426,1.1156464,0.09435784,9.4636314e-05,0.019127063,0.015222001,35.31046931407942,-1.3779911416164343,-1.3779911416164343,0.008700404349508683,1.0
2160000,0.87819326,-1.048749,6.4136386,0.89430684,0.10005115,9.4610834e-05,0.011612209,0.0097341575,30.419708029197082,-1.2956199693853838,-1.2956199693853838,0.004317449327187789,1.0
2170000,1.0344491,-1.2636728,4.741954,0.8803426,0.09878137,9.458702e-05,0.017789386,0.04900109,39.666666666666664,-1.7598849241284356,-1.7598849241284356,0.009842941115704783,1.0
2180000,0.9434249,-1.1504906,6.4836993,0.71992284,0.10088227,9.4563366e-05,0.018606184,0.031723566,35.836879432624116,-1.6271883139373562,-1.6271883139373562,0.007895530720822618,1.0
2190000,0.94393474,-1.0652493,7.0151424,0.6587096,0.093424045,9.4537274e-05,0.00884735,0.0076575787,26.477192982456142,-1.0957857863944873,-1.0957857863944873,0.002399142282982275,1.0
2200000,1.0307524,-1.2020079,5.4861608,0.5779768,0.096107975,9.451094e-05,0.011444524,0.025015727,33.92727272727273,-1.2819752018560062,-1.2819752018560062,0.004257705651451198,1.0
2210000,1.1118749,-1.1857091,4.9928656,0.4880861,0.10113372,9.448594e-05,0.019144755,0.02877825,31.305309734513273,-1.4190338062294778,-1.4190338062294778,0.00730459436277822,1.0
2220000,0.9641144,-1.2908729,5.0080466,0.39076608,0.09941387,9.446237e-05,0.015654678,0.022600552,28.93609022556391,-1.3326590151157018,-1.3326590151157018,0.005192159360520682,1.0
2230000,0.91130805,-1.06894,5.0616083,0.2606792,0.09427885,9.443682e-05,0.010553256,0.009485533,30.068181818181817,-1.155892291303837,-1.155892291303837,0.003272590128427978,1.0
2240000,0.9083265,-1.0322553,4.469414,0.2783741,0.101786114,9.441126e-05,0.01541858,0.016466087,32.79925650557621,-1.250626475837594,-1.250626475837594,0.005750591943705226,1.0
2250000,1.0948515,-1.1556565,3.9150896,0.19148934,0.10138047,9.438563e-05,0.009989452,0.0109817665,31.34188034188034,-1.3191497784394484,-1.3191497784394484,0.003620752488893783,1.0
2260000,0.8522299,-1.1677108,3.3871264,0.24063697,0.09490267,9.436261e-05,0.01492786,0.016817583,31.45054945054945,-1.3209918925177047,-1.3209918925177047,0.005929063603916502,1.0
2270000,0.9327675,-1.1231347,3.707062,0.2779854,0.09917384,9.43396e-05,0.013651788,0.024240108,36.02092050209205,-1.3129909711901613,-1.3129909711901613,0.005507639588819326,1.0
2280000,0.99428743,-1.1920769,3.4535897,0.21391213,0.09458884,9.431403e-05,0.012932306,0.027572174,32.56331877729258,-1.2864367165419732,-1.2864367165419732,0.005176349412131339,1.0
2290000,1.0277932,-1.1147264,3.2956243,0.2069798,0.09801908,9.428834e-05,0.01815788,0.027573302,33.648068669527895,-1.3035362590536028,-1.3035362590536028,0.007402271994633417,1.0
2300000,0.9584195,-1.0838897,2.7638607,0.17823589,0.101159535,9.426214e-05,0.019516326,0.029800307,39.1015037593985,-1.5390936750218385,-1.5390936750218385,0.011403777270273242,1.0
2310000,0.9390012,-1.1034207,2.1768973,0.22344828,0.098466374,9.4236326e-05,0.019028585,0.02443253,29.295081967213115,-1.2303706833573638,-1.2303706833573638,0.0064856501120585395,1.0
2320000,1.0637047,-1.1185784,2.4945133,0.17049529,0.100385085,9.421076e-05,0.018452797,0.03025265,33.276679841897234,-1.3762042578972375,-1.3762042578972375,0.007704253380716937,1.0
2330000,1.2131333,-1.1472033,2.3873558,0.20825505,0.10181067,9.418652e-05,0.013206995,0.029433236,32.044843049327355,-1.334661852568388,-1.334661852568388,0.005452077058310222,1.0
2340000,1.3411454,-1.5390723,1.9740227,0.13388997,0.09830904,9.416242e-05,0.0125136115,0.018548457,48.878571428571426,-1.673104459433247,-1.673104459433247,0.008013971888614323,1.0
2350000,0.9416813,-0.9666374,1.912332,0.09569964,0.09988063,9.4138835e-05,0.012573333,0.011906108,32.8609022556391,-1.2359213177184487,-1.2359213177184487,0.0052586179956957725,1.0
2360000,1.155963,-1.224412,2.0001936,0.055040408,0.093598634,9.411322e-05,0.009238332,0.012572331,31.465811965811966,-1.233130349053277,-1.233130349053277,0.0033497811015496333,1.0
2370000,1.1565487,-1.1281806,2.0040653,0.08903006,0.10183215,9.408746e-05,0.014320625,0.027706597,39.63,-1.396807158113125,-1.396807158113125,0.006638458887250841,1.0
2380000,0.8805662,-0.95671034,1.8111529,0.065776825,0.0994717,9.406383e-05,0.012564115,0.013610254,26.94610778443114,-1.1361337220490868,-1.1361337220490868,0.003852517733266994,1.0
2390000,1.2322936,-1.1052388,1.672085,0.17212972,0.09621219,9.403742e-05,0.014115959,0.026453327,35.63302752293578,-1.382394717585656,-1.382394717585656,0.006894559207831591,1.0
2400000,0.99874204,-1.1916816,1.8128791,0.07727349,0.101737164,9.40107e-05,0.010208867,0.023510832,42.53488372093023,-1.4405140355575916,-1.4405140355575916,0.004981554805052055,1.0
2410000,1.1930456,-1.2034013,1.5219513,0.23528187,0.10015935,9.398615e-05,0.015348907,0.041381765,46.967948717948715,-1.6740790338088305,-1.6740790338088305,0.011142461971478322,1.0
2420000,1.1390662,-1.1424177,1.6003547,0.1287401,0.0933469,9.396216e-05,0.015996754,0.03813386,42.36363636363637,-1.4764808148823,-1.4764808148823,0.008331745310649487,1.0
2430000,0.8204274,-1.0260521,1.6124787,0.12905714,0.10104567,9.393641e-05,0.013594566,0.015429038,28.70347003154574,-1.1838625985365185,-1.1838625985365185,0.00410645465221115,1.0
2440000,1.1197656,-0.9486175,1.4490932,0.105854996,0.09987996,9.391328e-05,0.011220212,0.03668616,42.738461538461536,-1.2689560861611853,-1.2689560861611853,0.00535426620374391,1.0
2450000,1.1443193,-0.9155004,1.2574884,0.07447334,0.09885625,9.3887385e-05,0.012814228,0.01639097,31.429752066115704,-1.330750973392819,-1.330750973392819,0.004959887598884674,1.0
2460000,0.96361166,-0.96848077,1.0358716,0.045201328,0.09201547,9.386314e-05,0.010934701,0.037418388,44.52571428571429,-1.2480661317534831,-1.2480661317534831,0.006727855233241397,1.0
2470000,0.8898193,-0.88881665,0.8365773,0.07597549,0.100304976,9.3837734e-05,0.017343055,0.04245571,34.565400843881854,-1.1604933573418306,-1.1604933573418306,0.007207705457831788,1.0
2480000,0.84875077,-0.9322212,0.8479505,0.07442675,0.101398826,9.381206e-05,0.01549494,0.061814327,38.972477064220186,-1.2345414935448848,-1.2345414935448848,0.00746594416458211,1.0
2490000,0.98158246,-0.9084542,0.6686947,0.029703666,0.091265924,9.378604e-05,0.0123763485,0.046891697,43.041666666666664,-1.1798263350501657,-1.1798263350501657,0.0064115291600804385,1.0
2500000,1.1334071,-0.8787593,0.615791,0.012877668,0.09619537,9.37607e-05,0.01062615,0.015299208,47.710144927536234,-1.2004415058403564,-1.2004415058403564,0.006913603824503023,1.0
2510000,1.0454329,-0.83407557,0.49008068,0.01513281,0.10145177,9.373821e-05,0.011267863,0.020422451,51.56410256410256,-1.1832190934688813,-1.1832190934688813,0.009060053079907272,1.0
2520000,0.98995733,-0.8572865,0.40960404,0.033196185,0.09811035,9.371077e-05,0.022337984,0.048698507,52.627450980392155,-1.3791128424258015,-1.3791128424258015,0.01593350776048146,1.0
2530000,0.8961586,-0.93641025,0.5273169,0.04314357,0.09399037,9.368728e-05,0.022215964,0.040052705,38.936440677966104,-1.1977017972681483,-1.1977017972681483,0.010242953146235639,1.0
2540000,0.9622697,-0.900656,0.37912685,0.016178478,0.09405185,9.366367e-05,0.011463048,0.031689934,39.649532710280376,-1.2101321891296741,-1.2101321891296741,0.005726295605648395,1.0
2550000,1.0591322,-0.8336568,0.07975236,0.03738701,0.09742113,9.3639355e-05,0.019990452,0.02310701,72.56470588235294,-1.4712240662839677,-1.4712240662839677,0.012225442177926501,1.0
2560000,1.0137682,-0.7729712,0.20082256,0.030272737,0.09238718,9.361442e-05,0.017081238,0.02865455,153.08823529411765,-1.6251104583865719,-1.6251104583865719,0.06166760686564406,1.0
2570000,0.97640216,-0.81337893,0.13737084,0.0233483,0.09539805,9.35887e-05,0.018314242,0.022126231,72.23300970873787,-1.3138856540605859,-1.3138856540605859,0.01918160428351822,1.0
2580000,0.98021793,-0.73382753,0.053431716,0.00763603,0.09297243,9.356509e-05,0.014755867,0.015781453,70.84615384615384,-1.2199289389909842,-1.2199289389909842,0.011972218498181647,1.0
