Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
5720000,1.306933,0.13788022256145874,128.0,5.0,0.085780025,0.06282636,0.13788017299440172,0.10657505732443598,0.008182844,0.09187091,0.0002142854,0.025281727,0.5981233
5730000,1.3127191,-0.026983927403177534,195.71428571428572,5.0,0.04796163,0.05136183,-0.02698404448372977,0.1756541787513665,0.004833646,0.09575139,0.00021412843,0.0296125,0.59110945
5740000,1.2638129,0.17173011479899286,103.5,5.0,0.05142074,0.05446913,0.17173005342483522,0.13174517799634486,0.009742725,0.093258426,0.0002139723,0.028151443,0.5945031
5750000,1.2671299,0.9824069255354027,101.84615384615384,5.0,0.114232525,0.05707447,0.982406891309298,0.12518628758306688,0.0153937945,0.09625219,0.00021382944,0.03591096,0.631087
5760000,1.2922244,0.7089483939150037,88.33333333333333,5.0,0.13601409,0.04585108,0.7089483166734377,0.09622016875073314,0.02416196,0.09393276,0.00021368342,0.03998523,0.60172445
5770000,1.2788182,0.4126191891687499,133.45454545454547,5.0,0.094865784,0.054503325,0.4126191193407232,0.1949370364573869,0.014733644,0.10167129,0.00021352086,0.043655507,0.64226556
5780000,1.258304,0.310166192590259,127.625,5.0,0.09710851,0.06709117,0.3101661205291748,0.3305653161369264,0.01110183,0.099663995,0.00021336452,0.045232765,0.5731329
5790000,1.2539616,0.5440710210532416,169.25,5.0,0.10690141,0.0685447,0.7662733154637473,0.1523433519261224,0.008520531,0.09361485,0.00021322432,0.03436982,0.58123857
5800000,1.2413518,-0.09821324231317984,102.0,5.0,0.055113703,0.061202217,-0.16343705781868526,0.1015498145217342,0.018156732,0.09613675,0.00021308144,0.033168066,0.62493265
5810000,1.2317747,0.48792768840212375,155.875,5.0,0.095925346,0.05823201,0.4879276379942894,0.19496971651096828,0.014563413,0.09720694,0.000212927,0.03590225,0.7077366
5820000,1.2577001,-0.21071068764043352,141.16666666666666,5.0,0.03437171,0.049696956,-0.21071076393127441,0.12248068923751514,0.010608804,0.08801274,0.00021277143,0.028193468,0.7164585
5830000,1.2629478,1.1538739952310506,156.66666666666666,5.0,0.081262656,0.04722217,1.1538739403088887,0.12237122944659656,0.015070481,0.1013034,0.0002126166,0.037646268,0.6664005
5840000,1.2744019,0.7969771155156196,122.2,5.0,0.059605386,0.056965873,0.7969770312309266,0.1691272766329348,0.0100600235,0.099802285,0.00021247542,0.053452015,0.652853
5850000,1.2678963,0.7147758219158277,121.7,5.0,0.10477632,0.058382656,0.7147757440805436,0.14285320695489645,0.007123378,0.101042055,0.0002123317,0.036936183,0.66088086
5860000,1.2770923,0.54578261793806,103.84615384615384,5.0,0.11647677,0.06281993,0.545782575240502,0.16224628493476373,0.02114803,0.09968455,0.00021217277,0.04761477,0.63007605
5870000,1.2819535,1.8329308220100673,101.81818181818181,5.0,0.15812327,0.072090425,1.83293077620593,0.11879044923592698,0.020491606,0.09646137,0.00021201612,0.041053154,0.65552026
5880000,1.2693617,0.2225599438728144,141.11111111111111,5.0,0.095241725,0.07426575,-0.10403146967291832,0.36612982442602515,0.014804076,0.104547486,0.00021187306,0.043568697,0.6783615
5890000,1.2913531,-0.36740865802858025,141.9,5.0,0.11507789,0.07558156,-0.07625428384000604,0.142693969336423,0.025748527,0.08763942,0.00021173168,0.036289614,0.6207869
5900000,1.2969215,-0.46223387516175324,96.92307692307692,5.0,-0.02779986,0.0696718,-0.46223390102386475,0.11429700047637407,0.007897614,0.0950644,0.00021157514,0.034475304,0.61456
5910000,1.2839434,0.7376915545372124,91.72727272727273,5.0,0.069062606,0.079321735,0.7376914674585516,0.15207679639570415,0.0066487333,0.0960955,0.00021141784,0.03404994,0.59566295
5920000,1.2583371,1.5959427967582913,121.36363636363636,5.0,0.17484835,0.07628467,1.595942741090601,0.23698748428035865,0.024005558,0.09857095,0.00021126303,0.03559161,0.63362515
5930000,1.2417824,0.21845074670596254,154.77777777777777,5.0,0.100614935,0.07348201,0.218450665473938,0.26555725145671105,0.0042372947,0.09172194,0.00021112413,0.04058357,0.6165844
5940000,1.2528412,3.196318276381741,128.83333333333334,5.0,0.15237395,0.072104774,3.1963181595007577,0.13782015535980463,0.015866473,0.109022334,0.00021098291,0.033340223,0.5773258
5950000,1.2694552,-0.9780255856199397,177.22222222222223,5.0,0.055126816,0.06509625,-0.9780256814426846,0.2182595323667758,0.0135374395,0.09695525,0.00021082364,0.03242585,0.60458875
5960000,1.2426943,0.996576042030938,123.2,5.0,0.1290463,0.06514606,0.9965759932994842,0.13994463197886944,0.018673899,0.099965945,0.00021067978,0.034270335,0.5537819
5970000,1.2310505,0.8011486322661354,115.18181818181819,5.0,0.097473204,0.07541866,0.8011485771699385,0.11842875502241607,0.016086657,0.097455114,0.00021053688,0.034181766,0.59961367
5980000,1.2161623,0.5769577933242545,116.9,5.0,0.08576909,0.084373936,0.576957768201828,0.12768164842855184,0.013979718,0.094002955,0.00021037948,0.037053786,0.7830722
5990000,1.2250594,0.8244855509172859,72.21428571428571,5.0,0.13673668,0.085251234,0.9683177333611709,0.12275563868192527,0.021416308,0.09325526,0.00021022295,0.038513504,0.5437288
6000000,1.2775896,-0.3827338633550839,126.45454545454545,5.0,0.041129053,0.08604631,-0.4379505341251691,0.3997000778714816,0.019064862,0.09715168,0.00021006563,0.042269103,0.5596875
6010000,1.27049,1.1836161881219596,122.0,5.0,0.122153565,0.091617,1.1836161106824874,0.13976116159465163,0.016196828,0.09531823,0.00020992472,0.03424903,0.5518019
6020000,1.2771391,0.8684294984624203,134.22222222222223,5.0,0.081018515,0.07222255,0.86842942237854,0.231270181429055,0.010989802,0.09360922,0.0002097812,0.03489449,0.5644981
6030000,1.2967638,0.25866502763237803,137.0,5.0,0.06931218,0.06887057,0.2586649596691132,0.1755146436393261,0.0081536155,0.09760753,0.0002096232,0.036316663,0.5823196
6040000,1.2799973,0.6045485957187008,98.45454545454545,5.0,0.05574005,0.07915145,0.604548532854427,0.15979114966467023,0.021349227,0.09970377,0.00020946488,0.036423806,0.5818731
6050000,1.2453587,1.0224916366278194,105.16666666666667,5.0,0.1537869,0.078923024,1.0224916239579518,0.1274824868887663,0.011749195,0.10355228,0.00020932373,0.033296585,0.5640097
6060000,1.2774698,0.6859219679397277,130.8181818181818,5.0,0.059850123,0.062545136,0.8545138359069824,0.1033230778761208,0.010523249,0.09988417,0.00020918134,0.026397148,0.56002444
6070000,1.2419336,0.38894130080007017,195.6,5.0,0.03400424,0.046097226,0.15745140612125397,0.16476811282336712,0.00676266,0.10458638,0.00020902658,0.024043608,0.5322951
6080000,1.2206818,-1.0479438669863157,248.0,5.0,0.0035095823,0.04459108,-1.0479439869523048,0.2281232737004757,0.0029275776,0.094792254,0.0002088724,0.026471388,0.5341814
6090000,1.2318271,-0.18904975296463816,158.9,5.0,0.032630928,0.04551549,-0.18904987275600432,0.14715814962983131,0.01603557,0.09260688,0.00020871642,0.031842045,0.5343917
6100000,1.2042435,0.07005733187543228,159.75,5.0,0.0024735632,0.04954975,0.07005723565816879,0.3412153385579586,0.010257611,0.097657,0.0002085745,0.0359683,0.54399216
6110000,1.2358326,-0.21994590357644483,159.875,5.0,-0.017309817,0.058652867,-0.21994594112038612,0.25206718733534217,0.008457207,0.099551484,0.00020843341,0.037257258,0.53111005
6120000,1.2207527,-0.21014211000874639,142.625,5.0,0.014438622,0.060777076,-0.21014219149947166,0.2097165721352212,0.005268344,0.09231706,0.00020827833,0.028429592,0.53607655
6130000,1.2233168,1.7345240016002208,99.35714285714286,5.0,0.15791905,0.06945806,1.7345239498785563,0.09525774512439966,0.01647391,0.09560688,0.00020812072,0.03255725,0.62819827
6140000,1.2224009,1.635769029147923,74.06666666666666,5.0,0.20186748,0.08839247,1.6357689996560414,0.285739004611969,0.023137629,0.08914638,0.00020797698,0.0376232,0.6899903
6150000,1.2123519,-0.04370462774143865,145.83333333333334,5.0,0.10129826,0.068384424,-0.04370469848314921,0.11281868070363998,0.0074722483,0.091442466,0.00020783502,0.025409037,0.6706889
6160000,1.2090558,0.06678331115593512,177.33333333333334,5.0,0.13377684,0.055758353,0.0667832460668352,0.1767921553303798,0.00688288,0.09296256,0.0002076806,0.026748126,0.6640727
6170000,1.2333729,0.7624102759485444,144.66666666666666,5.0,0.13391948,0.04852761,0.7624101870589786,0.22505955449822876,0.010820958,0.09749649,0.00020752204,0.035692133,0.53944516
6180000,1.2215092,0.5971952793479431,156.375,5.0,0.025546808,0.046517078,0.5971951708197594,0.1473047963809222,0.004464467,0.09417127,0.00020737867,0.029930547,0.51761115
6190000,1.2211653,1.081552256597206,128.8,5.0,0.1050034,0.04653285,1.08155218064785,0.1525839326903224,0.011246977,0.09929316,0.00020723588,0.035258163,0.68849486
6200000,1.2136494,0.6326830610826922,106.75,5.0,0.10473001,0.04462595,0.632683036228021,0.1116657947616962,0.008044371,0.09374282,0.00020707818,0.029683296,0.7063643
6210000,1.2197832,-0.5496574696153402,97.5,5.0,0.08433771,0.05327722,-0.5496575117111206,0.10526007255539298,0.014439242,0.09713112,0.00020691943,0.029963782,0.72663236
6220000,1.1901693,0.9104809354017065,111.9090909090909,5.0,0.14320709,0.051058486,0.9104808866977692,0.1289501188492233,0.009377218,0.09990745,0.00020676335,0.028980017,0.69724786
6230000,1.1714894,1.2486405697289027,159.0,5.0,0.14546147,0.046933696,1.2486404842800565,0.15749440421091598,0.0076609016,0.08660827,0.00020662356,0.026821842,0.5261241
6240000,1.1572258,-1.6469551948054384,207.33333333333334,5.0,0.04548369,0.05268105,-1.6469552963972092,0.5164712890982628,0.008792805,0.10233428,0.00020648078,0.043429174,0.5586163
6250000,1.1408205,0.8684254323597997,156.71428571428572,5.0,0.09535102,0.058258988,0.8684254586696625,0.2767755820282868,0.015622308,0.09553622,0.00020632413,0.034650587,0.53429234
6260000,1.1756202,2.171277233554671,137.22222222222223,5.0,0.12635273,0.05329615,2.171277172035641,0.16978689200348324,0.019159291,0.1004715,0.00020616812,0.027567988,0.537201
6270000,1.1909158,0.22546721826721397,116.66666666666667,5.0,0.09895883,0.049710423,0.22546716862254673,0.1147453739411301,0.020879027,0.102409296,0.00020602824,0.02997461,0.5517199
6280000,1.2115568,0.5334591253194958,171.875,5.0,0.11729666,0.051764335,0.533459022641182,0.20174390589818358,0.010054592,0.09404526,0.00020588671,0.031216022,0.5507165
6290000,1.1977185,-0.45734832901507616,230.66666666666666,5.0,0.029084416,0.04967582,-0.45734845101833344,0.26268649970491725,0.006983854,0.09883964,0.00020573151,0.028388578,0.5369569
6300000,1.211667,-0.07994102099910379,202.4,5.0,0.022987394,0.04463538,-0.07994110584259033,0.2025739274919033,0.008207561,0.09664621,0.00020557211,0.02932677,0.539796
6310000,1.2035656,1.6510153892708734,159.66666666666666,5.0,0.10029131,0.048926145,1.6510152485635545,0.1872288460532824,0.010046857,0.095678106,0.00020541267,0.028355816,0.5417992
6320000,1.2545372,1.87437159793141,174.16666666666666,5.0,0.119706556,0.04278951,1.8743715087572734,0.18141376304750642,0.0065585384,0.09445532,0.00020527163,0.023213122,0.57088375
6330000,1.2376114,-0.5686547005316243,122.58333333333333,5.0,0.15289052,0.047504276,-0.5686547607183456,0.11558584352800001,0.019291619,0.09334948,0.00020512636,0.033112224,0.55738986
6340000,1.2702178,-0.3904472263106568,113.18181818181819,5.0,0.030284328,0.047659073,-0.39044730500741437,0.12915464405986396,0.009319184,0.09334833,0.00020496969,0.026771927,0.6682876
6350000,1.273335,1.7022564850178443,135.66666666666666,5.0,0.16249199,0.053446986,1.7022564080026414,0.1062123239454296,0.014782482,0.09632191,0.00020482823,0.03013935,0.76460266
6360000,1.2770779,-0.04190504290163517,136.0,5.0,0.14532804,0.054447394,-0.04190509617328644,0.3113078048452735,0.013763423,0.09875989,0.00020468596,0.03721649,0.7277581
6370000,1.2701626,1.5080955066821642,123.88888888888889,5.0,0.1562189,0.063187525,1.5080954200691647,0.20889176428318024,0.032629013,0.095865965,0.00020452957,0.036816295,0.56871957
6380000,1.2987019,1.2055110743321065,109.11111111111111,5.0,0.15198965,0.0788614,1.205510954062144,0.16719097395737967,0.023920152,0.102398835,0.0002043732,0.03138845,0.6816047
6390000,1.2760272,-0.47069162444677204,130.0,5.0,0.0714907,0.069503404,-0.47069169878959655,0.17003460051491856,0.016991831,0.09240963,0.00020422983,0.029840287,0.600058
6400000,1.281246,0.2436850786516728,8673.181818181818,5.0,0.10660317,0.0655861,0.24368497236301193,4.925088730561336,0.009264326,0.097082436,0.00020408498,0.028248731,0.58227414
6410000,1.3066589,0.7248377416748554,123.6,5.0,0.118400365,0.061397232,0.7248377680778504,0.1824516084510833,0.015235707,0.09508208,0.00020392527,0.033027507,0.7190839
6420000,1.2933195,0.05960281926672906,113.5,5.0,0.078257434,0.062332623,0.05960272625088692,0.17448968486860394,0.010234483,0.09759097,0.00020376414,0.026513368,0.8469531
6430000,1.3233405,0.7500723212276801,108.61538461538461,5.0,0.09572671,0.054715797,0.7500722935566535,0.13503272922781223,0.01791399,0.10359889,0.00020362117,0.030866569,0.68785733
6440000,1.299037,1.3387052235659211,109.7,5.0,0.12560727,0.047058314,1.3387051910161971,0.09666884327307343,0.010265211,0.0948244,0.00020347718,0.026865954,0.8436282
6450000,1.3290926,0.5062506315963609,175.28571428571428,5.0,0.029197672,0.046890583,0.5062505560261863,0.1826144861323493,0.0148878945,0.09290974,0.0002033187,0.030478034,0.6899835
6460000,1.32666,0.29300909807595116,219.5,5.0,0.09076134,0.043934193,0.2930089831352234,0.22574884134034315,0.005663921,0.1028917,0.0002031642,0.022543848,0.58895427
6470000,1.2879449,0.698167707741959,168.5,5.0,0.058109164,0.038225472,0.698167622089386,0.3062872411683202,0.0074568,0.1035253,0.00020302442,0.037256576,0.5771094
6480000,1.3092744,1.730554862579863,155.71428571428572,5.0,0.086489774,0.040222887,1.7305547978196825,0.12868596480361053,0.010082802,0.10467528,0.00020288609,0.023675669,0.55570126
6490000,1.3330916,-0.7503911276968817,227.83333333333334,5.0,0.015142436,0.029129708,-0.46977832317352297,0.28625005334615705,0.0032513402,0.0881637,0.00020273114,0.026635531,0.6140143
6500000,1.2919046,1.0268542907881335,88.3076923076923,5.0,0.060261652,0.050497666,0.7996892418180194,0.22623572631606034,0.014297595,0.09290886,0.00020257648,0.034653757,0.57376885
6510000,1.2601799,3.962687525663854,3971.375,5.0,0.23816724,0.053057272,3.962687574240789,1.4351226520375349,0.025290906,0.09488933,0.00020242068,0.031934045,0.5498237
6520000,1.2561547,-0.4337888354036425,193.71428571428572,5.0,0.06692233,0.04434324,-0.4337889381817409,0.31227199733257294,0.009771661,0.09755566,0.00020226522,0.038299948,0.5276243
6530000,1.2854323,1.261418228418651,110.45454545454545,5.0,0.13521473,0.068850696,1.2614181312647732,0.27388526224107906,0.013550452,0.098954156,0.00020212324,0.037759606,0.5546853
6540000,1.3145463,0.9190847237062242,166.57142857142858,5.0,0.07722818,0.06005255,0.9190846979618073,0.18073656303542002,0.0062275864,0.09971996,0.0002019833,0.021667788,0.6075101
6550000,1.3071046,-0.09860790570798729,159.57142857142858,5.0,0.0837055,0.046647977,-0.0986079488481794,0.1438010936336858,0.013834685,0.10152235,0.00020182812,0.019379122,0.5580988
6560000,1.2704104,0.597229321510531,134.7,5.0,0.10381679,0.061496682,0.597229215502739,0.3016107717528939,0.023592602,0.09429173,0.00020167204,0.038420893,0.58582443
6570000,1.2797227,-0.10727979093124825,176.28571428571428,5.0,0.076209374,0.05569554,-0.10727983287402562,0.24569744909448282,0.007415917,0.093923315,0.00020151558,0.02506483,0.5621526
6580000,1.2811002,0.5473387774080039,114.2,5.0,0.16296172,0.059169505,1.0091849201255374,0.1285019529879921,0.008997649,0.096276104,0.00020137502,0.021933204,0.5995591
6590000,1.3057764,-0.7105407489871141,151.125,5.0,0.036774904,0.052089553,-1.0326226982805464,0.39238239969644284,0.012480868,0.09798308,0.0002012349,0.02051434,0.70700186
6600000,1.2979441,0.4632476086495444,117.9,5.0,0.03384874,0.04490151,0.4632475316524506,0.15781988501548766,0.009955275,0.10077862,0.00020107659,0.028891211,0.75912684
6610000,1.2779675,-0.005203971956771883,136.72727272727272,5.0,0.06526993,0.043945,-0.005204065279527144,0.12518351978029718,0.009421207,0.09832231,0.00020092023,0.021274092,0.7447854
6620000,1.290166,-0.6874200857011601,127.1,5.0,0.019727947,0.038556807,-0.6874201446771622,0.13112101443111895,0.008743351,0.09797621,0.00020076343,0.02023019,0.59226847
6630000,1.2759881,-0.15506783170470348,183.0,5.0,-0.004977325,0.032969184,-0.1550679604212443,0.23846174132389328,0.0019164168,0.10005276,0.00020062324,0.020186655,0.53600645
6640000,1.2438548,0.2697992451851153,145.33333333333334,5.0,0.009102783,0.042406168,0.2697991496986813,0.12333445152681735,0.008801004,0.09744884,0.00020047821,0.022010073,0.58381605
6650000,1.2234309,0.7720324466160188,143.44444444444446,5.0,0.028378027,0.03828937,0.77203236023585,0.12297771622737248,0.01845796,0.09693219,0.00020031945,0.023131069,0.5781817
6660000,1.2073997,0.745418112824804,153.14285714285714,5.0,0.07753828,0.04638421,0.7454179951122829,0.14789259699838503,0.013747179,0.09900075,0.00020017673,0.022044035,0.6240534
6670000,1.1984384,-0.20938417008146643,121.8,5.0,0.07478866,0.04868985,-0.209384223818779,0.1439693434163928,0.007364719,0.098941736,0.00020003575,0.028118715,0.61330116
6680000,1.209667,2.634264459109141,151.55555555555554,5.0,0.20750314,0.056681138,2.6342643565601773,0.1520162308588624,0.012141705,0.09489533,0.00019987827,0.025128067,0.58428735
6690000,1.2224282,0.6349726261105388,119.36363636363636,5.0,0.14480577,0.059807863,0.6349725723266602,0.12712508575482803,0.01560949,0.1024089,0.00019972201,0.026069228,0.5592173
6700000,1.2194427,1.0727741047381782,76.38461538461539,5.0,0.14794223,0.061402865,1.072774045742475,0.1642550417723564,0.011621861,0.0986415,0.00019956547,0.02990662,0.56288
6710000,1.2315068,1.6678341215786834,146.66666666666666,5.0,0.20974284,0.059750568,1.6678340534369152,0.12750391610380676,0.014880618,0.101757154,0.00019942188,0.023861652,0.5672466
6720000,1.2610995,2.1923840227795557,131.88888888888889,5.0,0.27060574,0.05906528,2.1923839383655124,0.2596662805105249,0.015254033,0.094627775,0.00019927975,0.035838727,0.61863434
6730000,1.2381754,0.3826138036965858,156.0,5.0,0.15632458,0.048606317,0.38261376693844795,0.14208851754665375,0.0075588836,0.098251596,0.00019912029,0.0241214,0.54614526
6740000,1.245283,1.2021836678031832,134.125,5.0,0.15668862,0.04594359,1.2021836191415787,0.1296758553944528,0.008429345,0.09255059,0.00019896255,0.023705259,0.5575576
6750000,1.2304178,0.17765638428843683,174.66666666666666,5.0,0.0968562,0.04750565,0.17765628298123678,0.14707559968034425,0.005996941,0.10078037,0.00019882392,0.03167369,0.5733443
6760000,1.2359102,0.9370295534775194,141.57142857142858,5.0,0.12052628,0.05170885,0.9370294468743461,0.10985532083681651,0.006628313,0.099068016,0.00019868456,0.026774248,0.56359357
6770000,1.2263297,0.22703059252817184,143.5,5.0,0.12622197,0.056982726,0.22703050673007966,0.5032631158828735,0.019192275,0.09423334,0.00019852933,0.05905298,0.6001962
6780000,1.2151762,0.8880312883494688,166.71428571428572,5.0,0.1447407,0.050268713,0.88803117615836,0.17186069967491285,0.0076073906,0.098445214,0.00019837136,0.025764117,0.5672573
6790000,1.175045,0.7370905404571783,119.45454545454545,5.0,0.16671157,0.06608442,0.7370904954996976,0.13319518891247836,0.012382552,0.09626432,0.00019822971,0.030335404,0.52803147
6800000,1.1726478,0.35629344551370334,1395.0,5.0,0.05041073,0.062056407,0.3562933884812602,0.9031266909691372,0.01737285,0.09373923,0.00019808735,0.029675927,0.49332547
6810000,1.1806324,0.8055501421278511,136.9090909090909,5.0,0.140183,0.05904092,0.8055500713261691,0.09945885244418275,0.013980682,0.09536675,0.00019793274,0.027166132,0.5055567
6820000,1.1895107,0.9128235202903549,182.0,5.0,0.06218049,0.046159483,0.9128233542044958,0.2017440591007471,0.010231925,0.1005437,0.00019777706,0.02974451,0.5131939
6830000,1.2021708,-0.210432565305382,137.9,5.0,0.07493701,0.04851237,-0.21043258309364318,0.16436468567699195,0.027307069,0.09690748,0.00019762074,0.030105338,0.5159465
6840000,1.1610644,0.18330434886738659,187.4,5.0,0.06768425,0.04929253,0.5040271729230881,0.13586978998500854,0.0027802703,0.09745417,0.00019746274,0.026275357,0.4933378
6850000,1.1444142,0.09098967262543738,128.5,5.0,0.11334742,0.056244027,-0.017244672233408146,0.1589928120798008,0.009741866,0.09689308,0.00019732327,0.03822626,0.47639972
6860000,1.147957,-2.1907783347913727,178.0,5.0,-0.009629902,0.05719483,-2.1907783576420377,0.483471263732229,0.008930778,0.09242307,0.00019718322,0.03509613,0.52962196
6870000,1.1856457,0.8040470856241881,120.1,5.0,0.07160218,0.06449105,0.804047030210495,0.1990351380780339,0.02519885,0.09430653,0.00019702553,0.041636012,0.5700475
6880000,1.1726668,1.0440930515760556,149.375,5.0,0.04110602,0.053394873,1.0440929234027863,0.18502457370050251,0.01099684,0.0995972,0.00019686855,0.03258143,0.53905
6890000,1.1460612,-0.5094051419956875,224.42857142857142,5.0,0.106401026,0.05627182,-0.5094052638326373,0.16035140013056143,0.009625346,0.09299803,0.00019672516,0.028927915,0.52743983
6900000,1.202128,1.4323591356805991,141.0,5.0,0.104458466,0.05228179,1.4323590621352196,0.11337683931924403,0.0058973497,0.09658998,0.0001965838,0.028605169,0.5667469
6910000,1.1964593,-0.06332623027265072,168.66666666666666,5.0,0.1178695,0.05389359,-0.06332630912462871,0.19996015960350633,0.007551043,0.09172802,0.00019642882,0.027236795,0.5433793
6920000,1.2020084,0.955469596458392,164.22222222222223,5.0,0.12217994,0.057993956,0.9554694890975952,0.16907116832832494,0.015370175,0.102482125,0.0001962723,0.03559706,0.5685682
6930000,1.1930736,1.3185986576653603,130.11111111111111,5.0,0.13433899,0.06908909,1.3185986015531752,0.20651059101025263,0.011179773,0.09771767,0.00019611612,0.040606096,0.54305106
6940000,1.1911672,2.432568381598685,146.5,5.0,0.19632803,0.07088169,2.43256825953722,0.13221128284931183,0.009830372,0.0990157,0.00019597547,0.028712831,0.5027527
6950000,1.1559193,2.0284741479554214,138.125,5.0,0.18205786,0.07208163,2.0284741036593914,0.15004681586287916,0.0114159705,0.09598273,0.00019583404,0.028272998,0.5092883
6960000,1.1802083,0.968565368297277,157.0,5.0,0.09279892,0.062345322,0.9685653112828732,0.16837349627166986,0.013965009,0.09751411,0.00019567923,0.030150127,0.5189694
6970000,1.2145869,-0.05925342983876666,140.11111111111111,5.0,0.09660512,0.06060678,-0.05925348069932726,0.1625380710595184,0.016112149,0.09968936,0.00019552288,0.0327865,0.5621274
6980000,1.174037,0.5314672716893256,128.7,5.0,0.07407924,0.056657046,0.5314672768115998,0.20265345200896262,0.020434067,0.09678261,0.00019536451,0.04370361,0.60035485
6990000,1.1572795,1.417822135512584,195.0,5.0,0.14076114,0.05573839,1.4178221353462763,0.30494885372796227,0.013986622,0.092647195,0.00019522455,0.03402445,0.5564587
7000000,1.1962205,-0.11368012668875356,206.83333333333334,5.0,0.08666064,0.051639937,-0.11368025342623393,0.2752623927469055,0.009413289,0.09710588,0.00019508268,0.02783991,0.5834831
7010000,1.2201357,0.8750174317586547,119.41666666666667,5.0,0.076816045,0.058111377,0.875017374753952,0.15797447444250187,0.0086898925,0.0981696,0.00019492736,0.04553649,0.5235054
7020000,1.2307581,1.4533632995250325,161.83333333333334,5.0,0.044993002,0.044137232,1.4533632546663284,0.1282291834553083,0.010011452,0.09340664,0.00019477094,0.02817544,0.5249092
7030000,1.2179154,2.402894754461678,168.57142857142858,5.0,0.10215902,0.04494978,2.402894688504083,0.1828450331730502,0.022282898,0.09274774,0.00019461468,0.03038766,0.5316976
7040000,1.263337,1.133911447560725,115.25,5.0,0.11764984,0.05036829,1.1339114159345627,0.12085797587254395,0.010866288,0.09093674,0.00019446871,0.036296286,0.5396324
7050000,1.2627832,0.7269210225074656,124.77777777777777,5.0,0.17769639,0.06584636,0.7269209523995718,0.1460947570287519,0.012281388,0.097370766,0.00019432658,0.029081842,0.60249454
7060000,1.2793117,0.7298994996623757,122.41666666666667,5.0,0.114994265,0.056619354,0.7298994287848473,0.09993665125997116,0.012555713,0.09519772,0.00019417019,0.02863803,0.680585
7070000,1.2690281,0.9767210531810467,99.0909090909091,5.0,0.21062408,0.07491249,0.9767210483551025,0.13551893517036329,0.016017769,0.10042996,0.00019402827,0.028782692,0.6736555
7080000,1.2645926,1.401365227327915,147.375,5.0,0.12699032,0.06095729,1.4013651050627232,0.16241072304546833,0.013383416,0.09842606,0.00019388767,0.030757848,0.59712976
7090000,1.2815942,1.3853935057704803,166.125,5.0,0.112549655,0.058762427,1.3853934556245804,0.16172680363524705,0.011793387,0.095394835,0.00019373295,0.027720477,0.57499516
7100000,1.2600589,0.5027172866587838,201.0,5.0,0.07774552,0.056602567,0.5027171224355698,0.15631929971277714,0.008470057,0.09094452,0.00019357835,0.026742611,0.57736397
7110000,1.282817,1.1428458309732377,104.5,5.0,0.12858237,0.06051692,1.142845767736435,0.08208420388400554,0.015871327,0.0925137,0.0001934217,0.024615642,0.5661979
7120000,1.3103354,0.2799279920956386,197.42857142857142,5.0,0.06203261,0.04891516,0.2799278795719147,0.17535861262253352,0.006848184,0.09322893,0.00019326372,0.02681033,0.5864489
7130000,1.2998418,1.4431828195894403,175.14285714285714,5.0,0.12651016,0.051895566,1.4431826855455125,0.15388047748378345,0.009600671,0.0976609,0.00019312235,0.02791115,0.55486494
7140000,1.30931,0.6453897833125666,162.625,5.0,0.14089853,0.049604822,0.6453897394239902,0.12920248787850142,0.00673355,0.09594567,0.00019297819,0.0274845,0.56046
7150000,1.2820995,0.30694148044567554,113.0,5.0,0.10396472,0.050647207,0.306941431760788,0.1356846049427986,0.01078462,0.09929631,0.00019281563,0.030232808,0.5614077
7160000,1.3002381,0.8938749111024663,121.8,5.0,0.106399044,0.0572372,0.8938748657703399,0.15506795290857553,0.017413843,0.09349194,0.00019267024,0.030813968,0.5677947
7170000,1.2866505,0.2450669058986629,114.58333333333333,5.0,0.059220746,0.054174777,0.24506684392690659,0.11719191540032625,0.0055479337,0.095518366,0.00019252757,0.028049756,0.607967
7180000,1.2723222,-0.872248769538211,129.71428571428572,5.0,-0.072142355,0.080437884,-0.8722488582134247,18.834434877948038,1.349601,0.095105305,0.000192372,0.08609532,0.5702816
7190000,1.304738,-0.38247145430650564,129.7,5.0,0.044124912,0.08608578,-0.382471489906311,0.17276767268776894,0.012633512,0.08952821,0.00019222974,0.034633428,0.5558853
7200000,1.3173631,0.979929665984985,118.28571428571429,5.0,0.12013821,0.06845772,0.9799296047006335,0.10989835020154715,0.006714605,0.098113924,0.00019208677,0.027706185,0.56631124
7210000,1.3046043,0.638668101048097,138.42857142857142,5.0,0.02853505,0.059714902,0.6386680134705135,0.19784959458879062,0.0067802877,0.0955659,0.00019193019,0.03688354,0.5823175
7220000,1.3104095,1.1898795451799578,116.63636363636364,5.0,0.14608689,0.054424167,1.1898795014077967,0.12795162353325973,0.015461403,0.10139386,0.00019177137,0.031003926,0.58171576
7230000,1.3357168,-0.06329824327258393,115.0,5.0,0.06484562,0.046451926,-0.0632982924580574,0.1270506051077973,0.012657448,0.097700804,0.00019162806,0.031078817,0.56847316
7240000,1.3312944,0.7871483728328409,133.08333333333334,5.0,0.12654911,0.04637939,0.7871483067671458,0.11373864533379674,0.014826794,0.09200095,0.00019148548,0.029489359,0.5560036
