Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
380000,1.3087524,72.0,0.7911458560508132,51.3125,0.8579597,-0.0020878282,0.7930448907644637,0.017278193552264162,0.0071793846,0.09845427,0.0002887748,0.028639328,0.18248987
390000,0.7782375,77.0,0.9080821799607081,22.08139534883721,0.842622,0.0034439322,0.907440326934637,0.006456525201995879,0.0035509984,0.10375148,0.00028846375,0.027519852,0.08873431
400000,0.7543759,81.0,1.707344021327812,23.56756756756757,1.0530146,0.0055119195,1.704958285980787,0.009405667601263091,0.16620263,0.10755944,0.00028815467,0.025377532,0.029784527
410000,0.7452639,84.0,2.3938938075686793,26.576923076923077,2.0249202,0.008856633,2.389671298097973,0.005877782996056329,0.02575152,0.10445388,0.00028784608,0.015660698,0.019707896
420000,0.778002,88.0,2.054692634407224,26.761111111111113,2.045471,0.0016693643,2.054859318004714,0.00676864413512198,0.1060379,0.091205366,0.0002875387,0.016855959,0.021181932
430000,0.9507242,91.0,1.8067491464608898,34.0801393728223,1.67696,0.021819215,1.8114467857198582,0.010151225866138702,0.034620978,0.10346703,0.0002872289,0.018804628,0.060470723
440000,1.1980032,93.0,1.5289654795977967,50.538860103626945,1.736998,0.006298741,1.5410972187916439,0.01973426119123663,0.054607406,0.092758656,0.00028694843,0.03520497,0.17245108
450000,0.9478457,95.0,1.2175207810428366,34.50177935943061,1.3656285,0.0122424895,1.216537836912676,0.01754031988960552,0.03935505,0.10062146,0.00028666816,0.028235644,0.049694546
460000,0.88106716,99.0,2.558233590838855,31.12420382165605,1.8819562,0.00031986114,2.548759962968121,0.0060179207183516485,0.118028834,0.09407186,0.00028635847,0.01719065,0.042540662
470000,0.88658416,102.0,3.47889779468067,32.02333333333333,2.6201737,-0.020222964,3.479422406198168,0.004169899573789375,0.103532195,0.10131711,0.00028604042,0.009282915,0.024342015
480000,0.9246873,104.0,2.510957577807151,34.39575971731449,2.149776,-0.00075184245,2.4969928995459325,0.007964415321465542,0.19915575,0.0949696,0.00028575404,0.014677717,0.034845553
490000,0.9364258,108.0,2.8026597579438186,28.676557863501483,2.5921118,0.012506341,2.796452384442091,0.006472770595185769,0.14982782,0.09979159,0.00028546745,0.012515116,0.035535872
500000,0.9518569,111.0,3.1031699567299724,31.568627450980394,2.8256521,0.03366818,3.112052154463355,0.004402622149753648,0.0783108,0.09778388,0.00028514926,0.008324608,0.030091032
510000,0.9742677,114.0,1.7997120635126256,33.595238095238095,1.8167952,0.057244617,1.7719793808871303,0.008983862929945362,0.102589324,0.09486477,0.0002848367,0.015521748,0.043726735
520000,1.029121,116.0,2.299963974464459,41.675324675324674,1.759221,0.055310912,2.330093663296801,0.007387707079265346,0.08106023,0.09843056,0.0002845546,0.012202021,0.042245187
530000,0.99229175,119.0,1.9670483614709087,37.52671755725191,1.9914747,0.07983861,1.9915943462257237,0.006002465132380251,0.031102117,0.09647418,0.00028427612,0.011595824,0.04465992
