Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
5550000,0.6951931,2.37952,0.19091727,0.09642759,4.4549743e-05,72.64150943396227,3.2861103021873617,3.2861103021873617,1.0
5560000,0.66242033,2.2350702,0.1724705,0.099188104,4.445538e-05,89.6826923076923,2.7492218166589737,2.7492218166589737,1.0
5570000,0.6740221,2.1208293,0.15182765,0.0975499,4.4346518e-05,82.58035714285714,2.7322903786386763,2.7322903786386763,1.0
5580000,0.6975871,2.6200533,0.16435021,0.105389185,4.424879e-05,68.67669172932331,3.850936882029799,3.850936882029799,1.0
5590000,0.6475664,2.8621526,0.19074611,0.097761914,4.41559e-05,72.37984496124031,4.065170280231062,4.065170280231062,1.0
5600000,0.6438737,2.4702885,0.1756607,0.09614179,4.4051936e-05,78.58536585365853,3.132456923605966,3.132456923605966,1.0
5610000,0.68530864,2.5072813,0.2452726,0.09346123,4.394899e-05,80.95283018867924,3.4533065452619836,3.4533065452619836,1.0
5620000,0.674959,2.4169693,0.23425929,0.10305709,4.384665e-05,72.17910447761194,2.8674743596772503,2.8674743596772503,1.0
5630000,0.66714036,2.219112,0.11000195,0.100214556,4.375285e-05,72.01680672268908,3.129191357890765,3.129191357890765,1.0
5640000,0.6437368,2.232812,0.1752112,0.093686685,4.3657496e-05,82.58474576271186,3.0610881213449006,3.0610881213449006,1.0
5650000,0.69173187,2.32179,0.08683888,0.09919663,4.35537e-05,69.4748201438849,2.9570625977550478,2.9570625977550478,1.0
5660000,0.6066383,1.9893103,0.07568056,0.100170374,4.344923e-05,73.53982300884955,2.6561129639106515,2.6561129639106515,1.0
5670000,0.6150805,2.18064,0.21023192,0.100243814,4.3350698e-05,79.02362204724409,2.828279417939484,2.828279417939484,1.0
5680000,0.66723585,2.2137716,0.13934083,0.0989715,4.325289e-05,71.6,3.018323959306229,3.018323959306229,1.0
5690000,0.6617159,2.2730024,0.13872424,0.10296069,4.3149543e-05,67.78169014084507,2.7550701040488024,2.7550701040488024,1.0
5700000,0.5915753,2.6812384,0.123674534,0.1015517,4.3043525e-05,73.38461538461539,3.711678452732027,3.711678452732027,1.0
5710000,0.6218083,2.158127,0.20359088,0.0873409,4.2949257e-05,78.50434782608696,2.654174128122497,2.654174128122497,1.0
5720000,0.6477276,2.1172805,0.1735365,0.09831795,4.2855292e-05,85.42,2.8116798259244105,2.8116798259244105,1.0
5730000,0.67905134,2.2015405,0.08018445,0.10051894,4.274853e-05,67.61654135338345,3.119094753623905,3.119094753623905,1.0
5740000,0.64956766,2.4626791,0.09567341,0.101882234,4.2648648e-05,65.88235294117646,3.4007668843234544,3.4007668843234544,1.0
5750000,0.6538981,2.3189046,0.21191934,0.095555015,4.2550215e-05,78.04310344827586,3.0094578502507043,3.0094578502507043,1.0
5760000,0.67281073,2.170312,0.14672104,0.10144689,4.2443957e-05,81.2909090909091,2.9255445724183864,2.9255445724183864,1.0
5770000,0.6819889,2.199318,0.1371263,0.09850689,4.2340158e-05,74.09615384615384,2.9908594442802725,2.9908594442802725,1.0
5780000,0.6823333,2.0409272,0.16983943,0.104194865,4.224416e-05,82.66379310344827,2.5624045621732185,2.5624045621732185,1.0
5790000,0.6870143,1.6856388,0.13293022,0.09964582,4.2148167e-05,91.82978723404256,2.3301914052126254,2.3301914052126254,1.0
5800000,0.6969065,2.354683,0.11064406,0.09693192,4.2053867e-05,75.872,3.5672041788101194,3.5672041788101194,1.0
5810000,0.66672826,2.4711607,0.17152308,0.09616211,4.1952535e-05,76.60747663551402,3.291229739367405,3.291229739367405,1.0
5820000,0.70721716,2.3489237,0.19031958,0.10521412,4.185545e-05,80.84615384615384,3.1080385315985906,3.1080385315985906,1.0
5830000,0.6964445,2.1439033,0.22703981,0.0960231,4.1750067e-05,77.48717948717949,2.7285527879821845,2.7285527879821845,1.0
5840000,0.68110347,1.6905601,0.12199208,0.09693558,4.1653606e-05,90.81818181818181,2.1919242849295166,2.1919242849295166,1.0
5850000,0.6791939,2.3261504,0.17089073,0.09952613,4.155687e-05,66.7421875,3.554668282815652,3.554668282815652,1.0
5860000,0.72396857,1.977394,0.20894384,0.09434632,4.1447383e-05,81.2135922330097,2.6615422206017576,2.6615422206017576,1.0
5870000,0.7442453,1.9129659,0.13661656,0.09518403,4.1350635e-05,88.35922330097087,2.4861279535062106,2.4861279535062106,1.0
5880000,0.74026793,1.9008615,0.15247789,0.098253556,4.125207e-05,74.26271186440678,2.5923304749747453,2.5923304749747453,1.0
5890000,0.72466695,1.6898566,0.18938705,0.10405121,4.1146915e-05,82.31428571428572,2.2576174492974883,2.2576174492974883,1.0
5900000,0.69691765,1.5711608,0.07702842,0.09808993,4.1051553e-05,78.57894736842105,2.1323496571972838,2.1323496571972838,1.0
5910000,0.6937932,2.0251417,0.109257,0.1031007,4.09541e-05,91.83168316831683,3.4112829768657686,3.4112829768657686,1.0
5920000,0.67646843,2.3825428,0.12497561,0.0956977,4.0849834e-05,85.70535714285714,3.2926063872873783,3.2926063872873783,1.0
5930000,0.64741737,2.2009864,0.14418234,0.09725864,4.074834e-05,70.5,2.9895281846706685,2.9895281846706685,1.0
5940000,0.6943722,2.1956224,0.12766162,0.091175035,4.0655057e-05,83.79646017699115,2.833350898945226,2.833350898945226,1.0
5950000,0.70533097,2.5895436,0.12144835,0.09607072,4.0550392e-05,74.808,3.5451371936798095,3.5451371936798095,1.0
5960000,0.67703104,2.3593738,0.12862122,0.0996854,4.044624e-05,76.63709677419355,3.045464335418329,3.045464335418329,1.0
5970000,0.68031543,2.3623266,0.22784655,0.09752216,4.0342195e-05,75.096,3.1149905385479095,3.1149905385479095,1.0
5980000,0.669821,1.8839761,0.1396733,0.09646836,4.02475e-05,78.67826086956522,2.2156014540921087,2.2156014540921087,1.0
5990000,0.704036,2.1878827,0.16127487,0.09885918,4.015139e-05,76.41129032258064,3.0931704457729094,3.0931704457729094,1.0
6000000,0.70547163,2.531149,0.08687888,0.09420341,4.0044542e-05,72.0078125,3.426796339917928,3.426796339917928,1.0
6010000,0.6982996,2.1698105,0.09236158,0.105789,3.9949988e-05,62.95890410958904,2.6922778924034065,2.6922778924034065,1.0
6020000,0.69115245,2.1347136,0.13013704,0.0984554,3.985715e-05,82.80869565217391,3.0661486221396403,3.0661486221396403,1.0
6030000,0.6889797,2.0999954,0.19213726,0.098841265,3.975297e-05,78.37190082644628,2.523537079657405,2.523537079657405,1.0
6040000,0.66763926,2.1722257,0.20059578,0.10069845,3.9648014e-05,86.12962962962963,2.810170332773016,2.810170332773016,1.0
6050000,0.6912025,1.8845773,0.11547854,0.09889991,3.954413e-05,85.52427184466019,2.6921606846884187,2.6921606846884187,1.0
6060000,0.6792982,1.9620229,0.117694266,0.092985645,3.944793e-05,76.176,2.8154001869852583,2.8154001869852583,1.0
6070000,0.6901924,2.0240643,0.13389353,0.09297682,3.935401e-05,79.44117647058823,2.9511253167601192,2.9511253167601192,1.0
6080000,0.69095075,2.3522606,0.18082908,0.09632577,3.9249655e-05,71.75757575757575,3.1969117707375325,3.1969117707375325,1.0
6090000,0.6872876,2.1337974,0.10382271,0.089589074,3.914286e-05,74.64150943396227,2.9961196081978936,2.9961196081978936,1.0
6100000,0.68663394,2.1195817,0.12264548,0.0906949,3.9043807e-05,67.14685314685315,2.7167996155632124,2.7167996155632124,1.0
6110000,0.7731463,2.3611865,0.10521922,0.0968836,3.8946426e-05,81.4201680672269,3.423462637332307,3.423462637332307,1.0
6120000,0.73900217,2.0961788,0.19376795,0.098410286,3.8842354e-05,73.57377049180327,2.916804599957388,2.916804599957388,1.0
6130000,0.74159914,2.3220778,0.14414677,0.09718167,3.8749116e-05,83.61739130434782,3.2312102369640185,3.2312102369640185,1.0
6140000,0.7594423,2.2410052,0.16317543,0.10273435,3.8656035e-05,73.98260869565217,2.811575516928797,2.811575516928797,1.0
6150000,0.737335,2.2270164,0.11813873,0.093622066,3.854944e-05,73.76470588235294,3.066036123187602,3.066036123187602,1.0
6160000,0.69721425,1.8817103,0.12184476,0.098185375,3.8453425e-05,91.16666666666667,2.6012633520014146,2.6012633520014146,1.0
6170000,0.7151702,2.0883155,0.096422836,0.09697769,3.8357022e-05,79.74789915966386,3.0155190039994353,3.0155190039994353,1.0
6180000,0.667776,2.5203376,0.12698737,0.10644772,3.8253842e-05,72.4,4.0404668111801145,4.0404668111801145,1.0
6190000,0.6481558,2.3707407,0.21889246,0.096043676,3.8150716e-05,69.02758620689656,2.7441681498414154,2.7441681498414154,1.0
6200000,0.67747647,2.4234192,0.09164046,0.09587647,3.8047714e-05,69.16296296296296,3.261301162469126,3.261301162469126,1.0
6210000,0.7574897,2.0939758,0.21348281,0.09577314,3.79441e-05,92.54651162790698,2.6283652657686276,2.6283652657686276,1.0
6220000,0.70111525,1.9338022,0.09786566,0.104100555,3.7844395e-05,85.12931034482759,2.4965650146377496,2.4965650146377496,1.0
6230000,0.71332425,1.7663765,0.17811355,0.095051326,3.774787e-05,73.75,2.2109130380350517,2.2109130380350517,1.0
6240000,0.76916057,1.9961044,0.18963873,0.09618689,3.765132e-05,90.65957446808511,2.950263174924445,2.950263174924445,1.0
6250000,0.72693133,1.9659576,0.14585589,0.09446828,3.7555e-05,78.45901639344262,2.737288851875904,2.737288851875904,1.0
6260000,0.7446149,1.834441,0.13700576,0.09906362,3.744713e-05,74.73553719008264,2.381203697125117,2.381203697125117,1.0
6270000,0.72116727,1.7235683,0.2526095,0.0999653,3.7341735e-05,96.3225806451613,1.960359587948373,1.960359587948373,1.0
6280000,0.70586777,2.4125912,0.114421725,0.098592915,3.724883e-05,67.75862068965517,3.6245467769688573,3.6245467769688573,1.0
6290000,0.6933328,2.4654841,0.11215677,0.094693154,3.715515e-05,68.4,3.1930130754198345,3.1930130754198345,1.0
6300000,0.6828672,2.1518166,0.13150981,0.09890134,3.7050013e-05,72.52380952380952,2.843559578770683,2.843559578770683,1.0
6310000,0.71207356,2.2896423,0.12748358,0.099029824,3.694524e-05,71.0223880597015,3.02046791697616,3.02046791697616,1.0
6320000,0.6980291,2.0676823,0.12717889,0.09140768,3.6851405e-05,68.8267716535433,2.7851572753861547,2.7851572753861547,1.0
6330000,0.6766133,2.153193,0.13475886,0.09326653,3.6752273e-05,79.20388349514563,3.0241542645529207,3.0241542645529207,1.0
6340000,0.69499177,2.7867968,0.0910071,0.09867946,3.6645943e-05,70.26530612244898,3.85715392910201,3.85715392910201,1.0
6350000,0.6822615,2.412034,0.24668846,0.09025119,3.655068e-05,76.5945945945946,2.7911353696764043,2.7911353696764043,1.0
6360000,0.69938946,2.0728128,0.10639735,0.10711892,3.645625e-05,73.44881889763779,2.607500232110812,2.607500232110812,1.0
6370000,0.6644686,2.107401,0.31658643,0.09753235,3.635076e-05,75.825,2.6529755666851997,2.6529755666851997,1.0
6380000,0.65914947,2.1928484,0.16148072,0.09262577,3.6247126e-05,74.04,2.9454589490890504,2.9454589490890504,1.0
6390000,0.6755495,1.8608711,0.2834072,0.097510844,3.615071e-05,89.21686746987952,2.2328935960928598,2.2328935960928598,1.0
6400000,0.6523125,1.782635,0.11904861,0.09483709,3.6054116e-05,75.61206896551724,2.459220113961593,2.459220113961593,1.0
6410000,0.6522614,2.2757227,0.14141527,0.09760388,3.5951227e-05,65.25675675675676,3.1551238079460298,3.1551238079460298,1.0
6420000,0.67115575,2.3999746,0.06811207,0.09928553,3.5846697e-05,72.95348837209302,3.2789452282282023,3.2789452282282023,1.0
6430000,0.68211204,1.9954203,0.0913401,0.09787508,3.5741552e-05,71.27464788732394,2.55608164592528,2.55608164592528,1.0
6440000,0.6581965,2.5517023,0.08516443,0.09427148,3.5646884e-05,65.55147058823529,3.5687096346827114,3.5687096346827114,1.0
6450000,0.7014405,2.2907135,0.17294733,0.10070083,3.555298e-05,75.57364341085271,2.9085901804672654,2.9085901804672654,1.0
6460000,0.66676027,2.4681182,0.21269521,0.09534367,3.5448076e-05,69.79508196721312,3.1706536226585262,3.1706536226585262,1.0
6470000,0.6631931,2.3244092,0.18126538,0.10230918,3.5343284e-05,78.05982905982906,3.1185465557821868,3.1185465557821868,1.0
6480000,0.67283374,2.3185413,0.08627971,0.100817844,3.5250043e-05,72.89147286821705,3.0572113701930412,3.0572113701930412,1.0
6490000,0.7010976,1.8993307,0.12566072,0.09720872,3.5152363e-05,83.36458333333333,2.666239095851779,2.666239095851779,1.0
6500000,0.70985013,1.9000475,0.14385666,0.09449588,3.5052806e-05,92.72631578947369,2.5660168810894617,2.5660168810894617,1.0
6510000,0.6912636,2.052965,0.12672448,0.09775309,3.494925e-05,73.16535433070867,2.812286988018066,2.812286988018066,1.0
6520000,0.65857196,2.042323,0.16697182,0.0950389,3.4844263e-05,75.41538461538461,2.664407106795052,2.664407106795052,1.0
6530000,0.6519585,1.9735589,0.10616968,0.10071068,3.475121e-05,70.32478632478633,2.6207352325695905,2.6207352325695905,1.0
6540000,0.65106046,2.0680394,0.12425562,0.096406296,3.465279e-05,83.97321428571429,3.1966868853783823,3.1966868853783823,1.0
6550000,0.6224264,2.1807272,0.11904694,0.1017885,3.454226e-05,75.232,3.0658443012545185,3.0658443012545185,1.0
6560000,0.63552326,2.2416003,0.12448255,0.10009792,3.4447607e-05,72.62222222222222,3.139328359242748,3.139328359242748,1.0
6570000,0.64828944,2.455011,0.124225415,0.09298695,3.435456e-05,66.08843537414965,3.2160544111615135,3.2160544111615135,1.0
6580000,0.6898912,2.1285007,0.17070678,0.09524574,3.425151e-05,75.65354330708661,2.7963730247001948,2.7963730247001948,1.0
6590000,0.69493383,2.586298,0.13233313,0.10130354,3.4147804e-05,75.50806451612904,3.7020880531880165,3.7020880531880165,1.0
6600000,0.6974577,2.277991,0.095837474,0.108424164,3.405281e-05,67.65714285714286,2.7788210315363746,2.7788210315363746,1.0
6610000,0.71063894,1.8261786,0.11754487,0.09886247,3.3953413e-05,87.57692307692308,2.3085767598106313,2.3085767598106313,1.0
6620000,0.7139753,1.9884988,0.13490956,0.09561846,3.384524e-05,79.35135135135135,2.8061878595266254,2.8061878595266254,1.0
6630000,0.69945496,2.0913763,0.1340914,0.09920855,3.375016e-05,70.5984251968504,2.9828400295227766,2.9828400295227766,1.0
6640000,0.6933552,2.1252196,0.17359455,0.10363517,3.3655197e-05,82.2421052631579,2.837404449989921,2.837404449989921,1.0
6650000,0.65831137,2.3049958,0.13549586,0.09919436,3.3551558e-05,66.67479674796748,3.3385642229056938,3.3385642229056938,1.0
6660000,0.6831144,1.9099467,0.10557066,0.09225777,3.3447748e-05,78.08771929824562,2.280952284821367,2.280952284821367,1.0
6670000,0.6457791,1.9215195,0.12685393,0.09676437,3.334346e-05,83.73873873873873,2.665244447755384,2.665244447755384,1.0
6680000,0.7301721,2.2605872,0.08874706,0.09813084,3.324875e-05,65.94166666666666,3.426270765066147,3.426270765066147,1.0
6690000,0.6576749,2.284887,0.08660929,0.0934564,3.315515e-05,82.05,3.099519270658493,3.099519270658493,1.0
6700000,0.6858938,2.3600183,0.11989959,0.09780779,3.304958e-05,62.78740157480315,3.2408149489201605,3.2408149489201605,1.0
6710000,0.6674361,2.4145653,0.11156192,0.102556586,3.2943506e-05,65.64666666666666,3.127617160345884,3.127617160345884,1.0
6720000,0.7348527,2.1839259,0.118994445,0.102247074,3.2849075e-05,81.52830188679245,2.8918412611863324,2.8918412611863324,1.0
6730000,0.6717204,2.004254,0.10094182,0.10267584,3.275215e-05,85.51694915254237,2.763075091390528,2.763075091390528,1.0
6740000,0.6913606,2.1060474,0.096704975,0.10004219,3.2644213e-05,74.57851239669421,3.0016847078998885,3.0016847078998885,1.0
6750000,0.6938976,1.8267964,0.08315225,0.09709273,3.255011e-05,67.45652173913044,2.2730940451724924,2.2730940451724924,1.0
6760000,0.6817221,1.6088376,0.22836705,0.09686478,3.2456264e-05,74.95238095238095,1.850579380516022,1.850579380516022,1.0
6770000,0.68635607,1.9510183,0.11077304,0.10000755,3.235187e-05,63.64238410596027,2.615994395009729,2.615994395009729,1.0
6780000,0.68380207,2.1658165,0.0984607,0.09698214,3.224595e-05,74.1732283464567,3.0325825666077435,3.0325825666077435,1.0
6790000,0.6893521,2.3088424,0.18591711,0.09626997,3.214621e-05,94.45,3.5915457681574003,3.5915457681574003,1.0
6800000,0.65810585,2.416985,0.123715065,0.102814935,3.2044853e-05,71.68548387096774,3.4099609300124745,3.4099609300124745,1.0
6810000,0.7083117,2.1224508,0.1300009,0.1047583,3.194493e-05,84.25471698113208,2.6538936479375996,2.6538936479375996,1.0
6820000,0.7236168,2.14464,0.105429426,0.09466785,3.1850694e-05,81.37735849056604,3.151379124735886,3.151379124735886,1.0
6830000,0.68792856,2.2845266,0.11758163,0.09904239,3.1746837e-05,80.93805309734513,3.2543041120495713,3.2543041120495713,1.0
6840000,0.7315696,2.3059647,0.12733689,0.09798145,3.164173e-05,81.19469026548673,3.0822280715812336,3.0822280715812336,1.0
6850000,0.694369,2.780104,0.112449214,0.09807115,3.1548654e-05,63.74342105263158,3.867256702540757,3.867256702540757,1.0
6860000,0.73513436,2.4536836,0.1136688,0.09951698,3.1455882e-05,74.89075630252101,3.0625331406833745,3.0625331406833745,1.0
6870000,0.7550036,2.1161654,0.16188401,0.10015764,3.1346262e-05,84.35106382978724,2.789971075159438,2.789971075159438,1.0
6880000,0.7261619,1.9914036,0.10710585,0.09649046,3.1247142e-05,90.18867924528301,2.5752739535187774,2.5752739535187774,1.0
6890000,0.7519174,2.0734804,0.10302051,0.102116,3.1151365e-05,79.08988764044943,3.2780458609263103,3.2780458609263103,1.0
6900000,0.72570175,1.9379164,0.12866819,0.09437725,3.105522e-05,84.9438202247191,2.927701716342669,2.927701716342669,1.0
6910000,0.7432618,2.0500698,0.15664634,0.0974173,3.0955496e-05,89.79797979797979,2.7084083332090962,2.7084083332090962,1.0
6920000,0.70640546,2.0740805,0.20143752,0.09936322,3.0844178e-05,77.62616822429906,2.8216815991936444,2.8216815991936444,1.0
6930000,0.69883776,1.9355556,0.11841938,0.09759398,3.0748888e-05,87.27272727272727,2.681740300823944,2.681740300823944,1.0
6940000,0.71573645,2.1040194,0.15235895,0.09934468,3.0653773e-05,81.60550458715596,2.9808166683267014,2.9808166683267014,1.0
6950000,0.7010143,2.1923828,0.12294142,0.089108914,3.0547115e-05,76.84684684684684,3.2277718809273868,3.2277718809273868,1.0
6960000,0.7031031,2.627602,0.10006578,0.10355482,3.0444226e-05,65.24827586206897,3.7957311219182506,3.7957311219182506,1.0
6970000,0.7094249,2.355148,0.08475425,0.09912195,3.0350924e-05,79.81188118811882,3.316973983072767,3.316973983072767,1.0
6980000,0.6793127,2.346545,0.14953679,0.09956304,3.0257734e-05,78.53846153846153,3.1578735974099903,3.1578735974099903,1.0
6990000,0.6698005,2.3219323,0.11066307,0.10148933,3.0151645e-05,66.08620689655173,3.37556704852892,3.37556704852892,1.0
7000000,0.70173186,2.422682,0.099031545,0.095191784,3.0044283e-05,73.36923076923077,3.3141079374061997,3.3141079374061997,1.0
7010000,0.7069601,2.5172544,0.085260764,0.09112048,2.9950548e-05,70.84873949579831,3.5105592874189218,3.5105592874189218,1.0
7020000,0.6464929,2.2756984,0.13950007,0.09562425,2.985741e-05,79.67567567567568,3.208794883706353,3.208794883706353,1.0
7030000,0.7185836,2.0656323,0.08574941,0.1035792,2.9753463e-05,69.96875,2.678562097078146,2.678562097078146,1.0
7040000,0.6883404,2.0752525,0.13032685,0.100381374,2.9647688e-05,71.1,2.806997218498817,2.806997218498817,1.0
7050000,0.668428,2.0327663,0.11679606,0.101892665,2.9543316e-05,83.18446601941747,2.777711713198319,2.777711713198319,1.0
7060000,0.65097654,2.1221793,0.117697045,0.097882256,2.9443134e-05,78.31666666666666,3.055406325954502,3.055406325954502,1.0
7070000,0.6679975,1.9403949,0.08840428,0.09525225,2.9345083e-05,78.1900826446281,2.51009637626206,2.51009637626206,1.0
7080000,0.6387376,1.8943626,0.25531822,0.09871132,2.9251145e-05,83.51456310679612,2.5334746316075325,2.5334746316075325,1.0
7090000,0.6288722,1.7550749,0.11871076,0.10047996,2.9146628e-05,96.44,2.4541683559482164,2.4541683559482164,1.0
7100000,0.6201551,2.1241257,0.11267112,0.093322456,2.9048371e-05,71.776,3.2057619047543358,3.2057619047543358,1.0
7110000,0.6220306,2.106199,0.15732023,0.10200226,2.8948727e-05,84.52830188679245,3.040199275811513,3.040199275811513,1.0
7120000,0.62933826,2.0094981,0.13006991,0.09433986,2.8843611e-05,88.04081632653062,2.8227370290123686,2.8227370290123686,1.0
7130000,0.637074,2.3835018,0.104669064,0.09921414,2.8748786e-05,73.41964285714286,3.5862753646714345,3.5862753646714345,1.0
7140000,0.6277693,2.2011704,0.16185257,0.099299856,2.8652179e-05,70.9327731092437,3.1539625780923024,3.1539625780923024,1.0
7150000,0.6272006,2.2556663,0.1156936,0.096259065,2.8557643e-05,76.39655172413794,3.119613699358085,3.119613699358085,1.0
7160000,0.6863012,2.1283135,0.12259889,0.10007559,2.8458016e-05,73.81102362204724,2.787528792704184,2.787528792704184,1.0
7170000,0.6798547,1.888596,0.108755276,0.09720207,2.8352613e-05,91.55319148936171,2.606003442343245,2.606003442343245,1.0
7180000,0.6666982,2.0112927,0.075806,0.096876614,2.8245888e-05,71.33050847457628,2.9315233791575714,2.9315233791575714,1.0
7190000,0.6566904,2.3001215,0.09716242,0.093989514,2.8151662e-05,78.71774193548387,3.1047334167046277,3.1047334167046277,1.0
7200000,0.63005763,2.314459,0.0838059,0.09281296,2.8058876e-05,73.56,3.2765230865478516,3.2765230865478516,1.0
7210000,0.5930021,2.277033,0.1017753,0.10518382,2.7947544e-05,97.69767441860465,3.0674844370331873,3.0674844370331873,1.0
7220000,0.57696015,2.4328926,0.15934685,0.096145764,2.785107e-05,98.6046511627907,3.2451817550878417,3.2451817550878417,1.0
7230000,0.54309565,2.1626468,0.12866828,0.101035476,2.775594e-05,85.58260869565217,2.8531157295954857,2.8531157295954857,1.0
7240000,0.5671639,2.0919724,0.093146466,0.09721567,2.7643528e-05,86.81981981981981,2.9372880163493456,2.9372880163493456,1.0
7250000,0.5918364,2.3627117,0.06614734,0.09983846,2.754739e-05,72.9453125,3.1315013943240047,3.1315013943240047,1.0
7260000,0.59778976,2.2233243,0.15693715,0.094799615,2.7453905e-05,69.95620437956204,2.968576666160866,2.968576666160866,1.0
7270000,0.5891395,2.6400237,0.124106266,0.09507732,2.7351347e-05,69.76666666666667,3.6338629218620984,3.6338629218620984,1.0
7280000,0.5976693,2.5070937,0.15703973,0.09955563,2.7247519e-05,81.27358490566037,3.581231038730878,3.581231038730878,1.0
7290000,0.6152309,2.3609629,0.20536676,0.10274164,2.7150954e-05,72.184,3.1292534099789115,3.1292534099789115,1.0
7300000,0.6229401,2.3966975,0.08950148,0.09680943,2.7057327e-05,71.1923076923077,3.3575733547027293,3.3575733547027293,1.0
7310000,0.6124836,2.4056754,0.17159888,0.094434634,2.6953534e-05,77.41818181818182,3.1976486363194208,3.1976486363194208,1.0
7320000,0.6448484,2.0698116,0.1349889,0.09748909,2.6846417e-05,93.70754716981132,2.622330439658392,2.622330439658392,1.0
7330000,0.56561947,2.563868,0.20434381,0.102229424,2.6749502e-05,74.175,3.723522799213727,3.723522799213727,1.0
7340000,0.61075705,2.282062,0.12220194,0.099933244,2.6650774e-05,82.2803738317757,3.242590561091343,3.242590561091343,1.0
7350000,0.5999839,2.4593375,0.11530991,0.09404689,2.655192e-05,69.93700787401575,3.3266870961414545,3.3266870961414545,1.0
7360000,0.6320588,2.1923895,0.08525795,0.10066755,2.645775e-05,64.70138888888889,2.7501591385661306,2.7501591385661306,1.0
7370000,0.63374156,1.837156,0.09511258,0.097756945,2.6352913e-05,72.60483870967742,2.3754928464889526,2.3754928464889526,1.0
7380000,0.65243995,1.957826,0.13175268,0.096110925,2.6246547e-05,76.23684210526316,2.765443722407023,2.765443722407023,1.0
7390000,0.6276808,1.9900308,0.2126754,0.09700534,2.6152182e-05,90.89,2.8411591815948487,2.8411591815948487,1.0
7400000,0.640202,1.8913159,0.13784954,0.09663053,2.6056843e-05,90.18518518518519,2.52042140784087,2.52042140784087,1.0
7410000,0.63128054,2.538852,0.13773963,0.10092552,2.5953672e-05,67.07482993197279,3.737464562565291,3.737464562565291,1.0
7420000,0.6335956,1.9979801,0.12096486,0.101759434,2.5849902e-05,80.7196261682243,2.5227200330417845,2.5227200330417845,1.0
7430000,0.68385273,1.9208757,0.11245847,0.10264848,2.5746343e-05,83.11926605504587,2.6792168108695145,2.6792168108695145,1.0
7440000,0.6597713,2.5712128,0.2142488,0.097555205,2.5642954e-05,78.62931034482759,3.809546698270173,3.809546698270173,1.0
7450000,0.6624735,2.2439742,0.15304464,0.10206063,2.5549902e-05,84.96703296703296,3.071966841325655,3.071966841325655,1.0
7460000,0.6497871,2.1032963,0.104651354,0.099848025,2.545469e-05,83.63725490196079,2.9149349641566182,2.9149349641566182,1.0
7470000,0.64037603,2.2072563,0.20778172,0.10071254,2.5346928e-05,87.61061946902655,3.0275637230329346,3.0275637230329346,1.0
7480000,0.69231033,2.3514416,0.124104336,0.09629679,2.5242402e-05,73.07462686567165,3.0342036974161193,3.0342036974161193,1.0
7490000,0.66169465,1.8269833,0.0943744,0.10021596,2.5143952e-05,79.47169811320755,2.4955297697370296,2.4955297697370296,1.0
7500000,0.69533455,1.8109789,0.13012801,0.10378852,2.5045647e-05,83.25409836065573,2.203784705686175,2.203784705686175,1.0
7510000,0.71676576,2.074788,0.06820917,0.09771616,2.4951984e-05,69.7,2.922209725312307,2.922209725312307,1.0
7520000,0.68554646,1.9494743,0.11128362,0.09701045,2.4848578e-05,88.37113402061856,2.750627435122927,2.750627435122927,1.0
7530000,0.6563011,2.0100365,0.11949662,0.105994806,2.4744664e-05,80.96396396396396,2.672490516224423,2.672490516224423,1.0
7540000,0.6620678,2.2819288,0.100173295,0.09937515,2.4647443e-05,79.56521739130434,3.3907542568186053,3.3907542568186053,1.0
7550000,0.68834054,2.221703,0.087055534,0.10010449,2.454343e-05,76.40650406504065,3.131084594300123,3.131084594300123,1.0
7560000,0.66946316,2.4511454,0.1738123,0.10288791,2.4448635e-05,64.19827586206897,3.3468169330531716,3.3468169330531716,1.0
7570000,0.6489536,1.8963411,0.21563187,0.09666033,2.435213e-05,92.20408163265306,2.610467358348296,2.610467358348296,1.0
7580000,0.6665909,2.097266,0.13421881,0.09710314,2.4246603e-05,87.68316831683168,3.10804276655216,3.10804276655216,1.0
7590000,0.69859576,2.0494218,0.07280983,0.09604823,2.4152818e-05,76.13559322033899,2.777601625959752,2.777601625959752,1.0
7600000,0.6914518,2.011445,0.089798786,0.10409329,2.4055074e-05,72.07518796992481,2.828176874415319,2.828176874415319,1.0
7610000,0.6938862,2.1017578,0.2199134,0.1008819,2.395007e-05,72.98412698412699,2.457315358850691,2.457315358850691,1.0
7620000,0.678202,2.054205,0.13500145,0.10487704,2.3845476e-05,78.46491228070175,3.0721284202907397,3.0721284202907397,1.0
7630000,0.6543387,1.9776039,0.16959804,0.096326835,2.3751196e-05,76.3921568627451,2.561320820275475,2.561320820275475,1.0
7640000,0.68265116,1.6308532,0.16008858,0.10087273,2.3654564e-05,90.75,2.216513230250432,2.216513230250432,1.0
7650000,0.69141597,2.149706,0.14794861,0.10104059,2.3547163e-05,82.87272727272727,3.5043147526405476,3.5043147526405476,1.0
7660000,0.73025185,2.148187,0.10217194,0.10481045,2.3446446e-05,67.26984126984127,2.846646133370287,2.846646133370287,1.0
7670000,0.6589575,2.0746822,0.10016517,0.09887916,2.3351688e-05,76.00909090909092,2.8870279041203584,2.8870279041203584,1.0
