Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward
240000,0.9741675,10.0,-0.3296397,0.11265625,0.0018006634,0.10312416,0.0002929603,0.10181319,0.2363824,-0.9193405117181576,244.2391304347826,-0.9137132590593293,0.2505590517160504
250000,0.9065143,10.0,-0.3380771,0.11055502,0.0051200287,0.09704585,0.00029266006,0.0994272,0.22273698,-0.7549209884110544,233.0,-0.7728537357434994,0.2388182312176313
260000,0.9126466,10.0,-0.32954952,0.11126705,0.004545671,0.09725626,0.0002923337,0.10403468,0.2324171,-0.8012196298805065,238.3181818181818,-0.8012197722088207,0.2578538480553437
270000,0.8757661,10.0,-0.28973112,0.11184337,0.0075603756,0.09995101,0.00029203368,0.09301999,0.17670417,-0.7161362980629995,234.0909090909091,-0.7095659610837005,0.22558414833457752
280000,0.8899454,10.0,-0.27404237,0.1038139,0.0065784073,0.100467525,0.00029176244,0.08845007,0.1676837,-0.6030768590728537,225.92307692307693,-0.6129667334258556,0.20438191597349942
290000,0.85405755,10.0,-0.2562001,0.10051695,0.006466734,0.10162692,0.00029147387,0.08686806,0.16057882,-0.7818665989260707,238.24444444444444,-0.7818667418426938,0.21230087323735158
300000,0.8659981,10.0,-0.303459,0.095861234,0.0010495766,0.0968048,0.00029115885,0.08805199,0.17455436,-0.9528683539063326,243.18421052631578,-0.9516307067226719,0.21726237486645178
310000,0.9409716,10.0,-0.34575632,0.099087775,0.0014360701,0.09925683,0.00029084267,0.1003661,0.20457897,-0.9421625326319438,246.0731707317073,-0.9435080105350131,0.23970722617758883
320000,0.8814195,10.0,-0.34998125,0.112027295,0.0026392848,0.10213633,0.00029055512,0.107916385,0.15899432,-0.9141869230207238,245.17073170731706,-0.9121084086596966,0.27779389834031465
330000,0.85710114,10.0,-0.35957497,0.11201962,0.0008181383,0.09803106,0.0002902653,0.09409614,0.15298858,-0.9640939482607138,245.76923076923077,-0.9649250745773316,0.23655180823989214
340000,0.82866096,10.0,-0.36467156,0.106562,0.0022931749,0.101013675,0.00028994237,0.09265919,0.14262415,-0.904431751251898,241.47727272727272,-0.9044318910349499,0.2276591672032902
350000,0.85482156,10.0,-0.36114675,0.1026981,0.0020223812,0.10190207,0.00028962936,0.0935701,0.15909658,-0.8998375393999501,242.51282051282053,-0.897272001755865,0.23213689119898176
360000,0.8680576,10.0,-0.36875123,0.10598245,0.0016944804,0.102599576,0.00028934475,0.09992284,0.16156977,-0.8942092354625983,239.3953488372093,-0.8942093738289767,0.24267717702909872
370000,0.87283015,10.0,-0.37842023,0.10964173,0.00081539276,0.09455097,0.0002890605,0.09567809,0.15355758,-0.9697804196124397,246.90243902439025,-0.9704365843818301,0.24921849653834388
380000,0.8628106,10.0,-0.37481952,0.107639596,0.0008535851,0.09867591,0.00028873788,0.091193005,0.15169515,-0.9985964224906638,248.0,-0.9985965670723664,0.23622748745899452
390000,0.8170044,10.0,-0.36876875,0.10423029,0.0043536825,0.10445144,0.00028845138,0.095774956,0.15396863,-0.8037673759133404,234.13953488372093,-0.8037675092386645,0.22121356401408396
400000,0.8327236,10.0,-0.36049736,0.10437095,0.0014611728,0.09534556,0.0002881683,0.091067545,0.1379318,-0.9631915979553014,245.35,-0.9631917424499988,0.23093898408696986
410000,0.82721555,10.0,-0.3632057,0.10128695,0.0029541645,0.10385807,0.00028784978,0.08868946,0.153877,-0.8699681863598969,239.61904761904762,-0.8699683256092525,0.21226786263287067
420000,0.81781805,10.0,-0.358997,0.0982303,0.0022056482,0.096005805,0.00028753828,0.087776735,0.120109364,-0.8941544044206328,240.17073170731706,-0.8915750704705715,0.21939878903795035
430000,0.7955538,10.0,-0.34264317,0.09572865,0.0045941803,0.09890896,0.00028725428,0.085567765,0.12450379,-0.8113808856467672,236.85714285714286,-0.8113175304163069,0.20841563976414146
