Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
6560000,1.6338407,81.5,0.22702432,0.027511895,0.6656565656885505,0.6656565656885505,0.07591340341605246,0.092702374,0.09792934,4.180591e-05,0.02122222,1.3446578,1.0
6570000,1.6218122,260.7857142857143,0.17138451,0.022174561,-0.6635437713780201,-0.6635437713780201,0.1367720503278958,0.16157949,0.09870742,4.17928e-05,0.019602869,1.2865168,1.0
6580000,1.6373693,90.53333333333333,0.14208762,0.024952179,0.2782126595947375,0.2782126595947375,0.06629581753777529,0.23089749,0.08500473,4.1780982e-05,0.02570155,1.2878637,1.0
6590000,1.6698806,642.8235294117648,0.120185345,0.025062865,0.1332421093405618,0.1332421093405618,0.26570486209718236,0.038924396,0.09406795,4.1769188e-05,0.017931232,1.3592298,1.0
6600000,1.6378098,496.3076923076923,0.1000573,0.021540543,1.5744673293737255,1.5744673293737255,0.13459663432933247,0.24368767,0.09294196,4.1756168e-05,0.01751669,1.3428077,1.0
6610000,1.67738,168.75,0.03302329,0.01961347,-0.19294514134526253,-0.19294514134526253,0.15864918892475544,0.027405167,0.09468913,4.1743286e-05,0.015946636,1.4582226,1.0
6620000,1.6639302,349.07142857142856,0.1683319,0.019578038,0.3187449555648323,0.3187449555648323,0.10337742244882975,0.275649,0.10105549,4.1730273e-05,0.030984798,1.2930776,1.0
6630000,1.638928,550.9444444444445,0.08889733,0.024995677,1.1445468777198506,1.1445468777198506,0.16432697297326135,0.30092105,0.09474883,4.1718537e-05,0.015320238,1.4085631,1.0
6640000,1.6369038,430.55555555555554,0.27279794,0.024667576,5.935230939419936,5.935230939419936,0.11706093932217401,0.26389295,0.09892199,4.1706888e-05,0.023897098,1.279278,1.0
6650000,1.6566329,2592.0588235294117,0.21171166,0.030565144,3.716704147303427,3.716704147303427,0.8720065349582856,0.11855503,0.09687394,4.1693882e-05,0.025873352,1.2811632,1.0
6660000,1.6553247,331.1111111111111,0.23770511,0.023796182,5.091056556385177,5.091056556385177,0.12133514057172255,0.22265747,0.10230424,4.16809e-05,0.022935953,1.3282384,1.0
6670000,1.5884129,2958.190476190476,0.35943413,0.030524023,4.1795193659023155,4.1795193659023155,1.0152364921557906,0.41111884,0.09993495,4.166781e-05,0.025854457,1.2321626,1.0
6680000,1.6047128,477.7647058823529,0.28204688,0.029146224,4.628722768129721,4.628722768129721,0.15538938823909335,0.19361752,0.09719204,4.1655883e-05,0.026723057,1.2433908,1.0
6690000,1.5949974,2421.95,0.68727636,0.027606985,7.798329109772794,7.798329109772794,0.8583309653746255,0.15128812,0.10487862,4.16439e-05,0.020735893,1.2714788,1.0
6700000,1.605323,1227.0,0.24900123,0.02783635,3.1234613195334893,3.1234613195334893,0.2955520062137761,0.26921985,0.09177437,4.1630865e-05,0.026415307,1.227031,1.0
6710000,1.5490444,179.6875,0.8393191,0.0293273,8.262319145425863,8.262319145425863,0.08527539722126676,0.05445727,0.10020635,4.1617823e-05,0.020811131,1.2357237,1.0
6720000,1.5524372,718.3333333333334,0.49963337,0.028343005,3.374932294949454,3.374932294949454,0.17849878256383817,0.161226,0.09691859,4.1606065e-05,0.025883209,1.145995,1.0
6730000,1.5141026,429.92,0.56679994,0.03578327,3.325490315795165,3.325490315795165,0.1661660709104035,0.08974017,0.1018523,4.159432e-05,0.032545455,1.0903388,1.0
6740000,1.5543376,923.9375,0.8697549,0.032594703,9.036108464676344,9.036108464676344,0.43584522040841606,0.1728712,0.0920066,4.1581174e-05,0.025657976,1.1437517,1.0
6750000,1.604052,556.1,0.67957884,0.028640013,5.939068793195413,5.939068793195413,0.20003026815155814,0.16062334,0.10113814,4.156809e-05,0.027456304,1.2618185,1.0
6760000,1.6066716,548.4166666666666,0.80693275,0.028122248,9.34464041532345,9.34464041532345,0.14752953499555588,0.17256561,0.09677792,4.155626e-05,0.028363153,1.285761,1.0
6770000,1.5973485,226.0,0.55022913,0.037091885,3.5706146507418453,3.5706146507418453,0.20688095353155708,0.4143971,0.097794175,4.1544426e-05,0.03589034,1.1732614,1.0
6780000,1.5538157,798.1578947368421,0.6910812,0.04433143,5.127700666706323,5.127700666706323,0.2731725243992466,0.19959609,0.09634341,4.1531315e-05,0.0456978,0.9796468,1.0
6790000,1.5475162,320.0,0.51115423,0.051957536,3.3628447952998792,3.3628447952998792,0.2523229621167827,0.2996108,0.091487914,4.1518233e-05,0.05183487,0.9465853,1.0
6800000,1.4918731,587.0909090909091,0.72889006,0.053216785,5.071371395080209,5.071371395080209,0.20953263349607051,0.20703226,0.097774945,4.150653e-05,0.051130652,0.8558739,1.0
6810000,1.4507071,806.0,0.41554523,0.05808453,1.7924724643586785,1.7924724643586785,0.3875046911125537,0.2342529,0.09523293,4.149484e-05,0.057769187,0.7856912,1.0
6820000,1.378131,651.6190476190476,0.35973376,0.06484022,1.9536234444623355,1.9536234444623355,0.347563838669365,0.34905192,0.09534662,4.1481857e-05,0.06459454,0.74482214,1.0
6830000,1.355915,550.9444444444445,0.550732,0.07252113,3.377868559860394,3.377868559860394,0.30640554570935463,0.28810805,0.096716315,4.1468775e-05,0.07314384,0.6761302,1.0
6840000,1.3812674,677.5,0.48083827,0.075111605,4.5561728765406455,4.5561728765406455,0.3089231648952521,0.30441895,0.097384155,4.145577e-05,0.061561484,0.70023197,1.0
6850000,1.5103316,447.3157894736842,0.4326933,0.06686709,0.1507864291259146,0.1507864291259146,0.4246456897759344,0.5331662,0.094566435,4.144403e-05,0.056327935,0.8042851,1.0
6860000,1.5189295,241.35294117647058,0.53845847,0.066406205,4.279306569115185,4.279306569115185,0.23815428202643113,0.24528632,0.09739016,4.1432282e-05,0.050624836,0.89306736,1.0
6870000,1.542361,466.52941176470586,0.9223805,0.060065307,6.161854215337115,6.161854215337115,0.2597429238539114,0.2556672,0.100111246,4.141923e-05,0.04572902,0.8976777,1.0
6880000,1.6257737,244.69230769230768,0.5060737,0.055719353,2.2860907823195267,2.2860907823195267,0.25987010592451465,0.3137465,0.08932858,4.1406194e-05,0.041490003,1.0275996,1.0
6890000,1.5840255,494.8666666666667,0.79336715,0.05191293,7.995758680556723,7.995758680556723,0.27512133192891874,0.07178754,0.09913879,4.1393207e-05,0.04226731,0.99429274,1.0
6900000,1.6050156,200.08333333333334,0.8549938,0.046638407,9.017917709483632,9.017917709483632,0.14591282100514036,0.103094965,0.08871373,4.1381303e-05,0.044244125,1.0173502,1.0
6910000,1.6375571,216.5,0.79166245,0.043231424,11.667426039060576,11.667426039060576,0.14265045693609862,0.096745476,0.094767176,4.136937e-05,0.037112635,1.1335853,1.0
6920000,1.6461205,679.5882352941177,0.9230453,0.042140953,5.169402145719595,5.169402145719595,0.36650823894203366,0.109086834,0.0963055,4.13564e-05,0.03909462,1.1048174,1.0
6930000,1.6487522,137.375,0.88102454,0.037985098,15.218863416463137,15.218863416463137,0.13816481444519013,0.1053673,0.09884383,4.1343224e-05,0.033417422,1.1780741,1.0
6940000,1.6124343,253.8181818181818,0.78596264,0.0364651,10.53578856715253,10.53578856715253,0.14764300217344004,0.09867484,0.099670544,4.1331354e-05,0.032710258,1.198561,1.0
6950000,1.587162,1291.3125,0.774456,0.043692693,7.073453911863566,7.073453911863566,0.3838964449096238,0.145806,0.0967495,4.131954e-05,0.04434976,1.0206567,1.0
6960000,1.6720577,1004.2142857142857,0.6456007,0.04088252,7.370970439989322,7.370970439989322,0.4348706870472857,0.04734394,0.09575691,4.1306288e-05,0.030609211,1.2211955,1.0
6970000,1.7064836,936.0,0.6550305,0.03843083,2.4528090693909412,2.4528090693909412,0.591544087685179,0.25979662,0.092001036,4.129326e-05,0.03277579,1.1981146,1.0
6980000,1.7012968,307.3,0.47888622,0.035493508,3.2490427941012294,3.2490427941012294,0.28430827775155193,0.24359757,0.09206119,4.1281382e-05,0.028866256,1.3955686,1.0
6990000,1.6784143,116.0,0.6861284,0.030657452,10.419590986197969,10.419590986197969,0.10972009942148968,0.05911795,0.09543594,4.126959e-05,0.01831697,1.4332585,1.0
7000000,1.6744488,424.8333333333333,0.8067378,0.020720737,9.808573784145679,9.808573784145679,0.13812508972963164,0.079312064,0.09904387,4.1256375e-05,0.017079443,1.4532893,1.0
7010000,1.6203297,717.3125,0.71862304,0.02373686,7.8340106370729785,7.8340106370729785,0.2637343995979222,0.16795173,0.09991355,4.1243315e-05,0.02603284,1.2796817,1.0
7020000,1.6428676,274.3333333333333,0.8077582,0.030641463,9.610135744633576,9.610135744633576,0.15019560726553513,0.07420409,0.093848385,4.1231346e-05,0.03230363,1.2256279,1.0
7030000,1.5607111,779.4666666666667,0.83093107,0.03410985,7.855631774132154,7.855631774132154,0.26319752864267987,0.08997251,0.09428897,4.121955e-05,0.042154085,1.1231552,1.0
7040000,1.5666484,488.15384615384613,0.9432185,0.042083863,8.448656184159791,8.448656184159791,0.21555938843028763,0.11493508,0.09638564,4.1206513e-05,0.042058222,0.95198023,1.0
7050000,1.559068,244.1818181818182,0.73647106,0.04843821,8.149349573605729,8.149349573605729,0.20679950522555207,0.11743094,0.09239146,4.1193278e-05,0.052317344,0.99695766,1.0
