Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
5840000,0.6467189,5.6958485,0.6650985,0.101537086,4.1652293e-05,47.0,8.797898529785607,8.797898529785607,1.0
5850000,0.7004381,8.531892,2.8002667,0.09801136,4.1548286e-05,66.85714285714286,13.144798994064331,13.144798994064331,1.0
5860000,0.6493002,7.337683,0.95073336,0.102650896,4.144461e-05,55.622093023255815,11.273798862633678,11.273798862633678,1.0
5870000,0.6825385,6.940823,0.9993251,0.09783966,4.1350824e-05,62.84516129032258,10.151664099910043,10.151664099910043,1.0
5880000,0.69427615,7.141269,1.3827608,0.100046314,4.1257463e-05,57.57309941520468,10.616322623358833,10.616322623358833,1.0
5890000,0.8324295,6.3644834,2.1418335,0.10325223,4.114839e-05,68.07377049180327,12.114100419651201,12.114100419651201,1.0
5900000,0.77514607,7.0485673,1.8917185,0.09729107,4.1041665e-05,71.375,12.249222081237368,12.249222081237368,1.0
5910000,0.7391621,5.3031325,0.8020667,0.096784696,4.094687e-05,55.26623376623377,8.932936394369447,8.932936394369447,1.0
5920000,0.6473085,7.487066,1.8384728,0.098605484,4.0842104e-05,67.94444444444444,11.972419393441033,11.972419393441033,1.0
5930000,0.6987877,6.3516135,1.5446212,0.09402606,4.07488e-05,63.227586206896554,10.319488770386268,10.319488770386268,1.0
5940000,0.7268578,6.3041735,1.6650926,0.10464981,4.0653907e-05,59.76729559748428,11.658042447559488,11.658042447559488,1.0
5950000,0.7757596,8.094996,1.7450655,0.0926211,4.0557796e-05,81.95370370370371,15.886589933324743,15.886589933324743,1.0
5960000,0.7047265,7.6554523,1.4069599,0.09621207,4.0453862e-05,74.09022556390977,12.39210223790371,12.39210223790371,1.0
5970000,0.7032575,5.723839,0.60198253,0.102431856,4.0349412e-05,41.259433962264154,8.362461884816488,8.362461884816488,1.0
5980000,0.8117079,6.5162807,1.1994629,0.09745512,4.0245224e-05,69.94776119402985,9.855760171787063,9.855760171787063,1.0
5990000,0.77168596,6.27092,1.2047212,0.10027267,4.0141647e-05,72.734375,9.551590817514807,9.551590817514807,1.0
6000000,0.72166485,5.3676414,0.33457983,0.087442614,4.004922e-05,61.78125,8.468759021162986,8.468759021162986,1.0
6010000,0.6789584,5.6770606,0.6336586,0.098262474,3.9955303e-05,57.25974025974026,7.992286394168804,7.992286394168804,1.0
6020000,0.7058222,5.4770737,0.6838497,0.09961037,3.985208e-05,59.01204819277108,8.585548303033931,8.585548303033931,1.0
6030000,0.6247428,5.634588,0.75663143,0.09844891,3.9748633e-05,55.0225988700565,9.578604550011415,9.578604550011415,1.0
6040000,0.7145661,6.5387564,1.2430462,0.1000952,3.964494e-05,59.80392156862745,10.082251926068388,10.082251926068388,1.0
6050000,0.6657404,5.6643543,0.8118857,0.10181683,3.9542094e-05,54.92178770949721,9.565002085117811,9.565002085117811,1.0
6060000,0.7368514,4.942014,0.7025757,0.08697221,3.9448445e-05,51.55555555555556,7.82028438668502,7.82028438668502,1.0
6070000,0.7437962,5.200519,0.5702511,0.102060154,3.935505e-05,64.11678832116789,7.273955791536038,7.273955791536038,1.0
6080000,0.70362353,5.953237,1.0876514,0.098520406,3.9250684e-05,56.437869822485204,9.70806418368097,9.70806418368097,1.0
6090000,0.6684234,7.71696,2.6458406,0.094558135,3.9147802e-05,65.50993377483444,14.626803861548568,14.626803861548568,1.0
6100000,0.70439756,6.325598,0.794527,0.09240406,3.9044575e-05,60.148648648648646,9.503093611952421,9.503093611952421,1.0
6110000,0.6215937,6.618057,1.6016127,0.09914979,3.8951926e-05,56.23391812865497,11.449558860725826,11.449558860725826,1.0
6120000,0.69059783,6.753365,0.88429916,0.09842856,3.885828e-05,59.664556962025316,9.695963419502295,9.695963419502295,1.0
6130000,0.6715844,5.70769,1.2258399,0.10644941,3.8752874e-05,69.12781954887218,9.928417984704327,9.928417984704327,1.0
6140000,0.67796147,6.1407304,0.80895364,0.100335225,3.8647424e-05,56.1578947368421,8.806616771639439,8.806616771639439,1.0
6150000,0.7322638,7.1908274,2.0084794,0.096038565,3.854615e-05,71.23809523809524,11.004867187000457,11.004867187000457,1.0
6160000,0.6850153,7.5952573,1.1359943,0.09732918,3.845142e-05,60.486486486486484,11.384684736865598,11.384684736865598,1.0
6170000,0.75188935,6.0706234,1.0533518,0.094186425,3.834729e-05,59.0,9.511427031143716,9.511427031143716,1.0
6180000,0.6753728,6.245425,1.508759,0.10013493,3.824401e-05,47.98461538461538,9.79278102838076,9.79278102838076,1.0
6190000,0.6919479,5.9096017,0.6849986,0.097721085,3.815067e-05,60.383116883116884,10.132257726067811,10.132257726067811,1.0
6200000,0.5826015,7.5182996,1.6767298,0.09985913,3.805759e-05,51.40837696335078,12.857850472652474,12.857850472652474,1.0
6210000,0.66350174,7.126383,1.8284893,0.101465344,3.795296e-05,73.66386554621849,13.781322020292283,13.781322020292283,1.0
6220000,0.6228481,7.872648,2.3113825,0.09511174,3.7849386e-05,62.29220779220779,13.251403130494156,13.251403130494156,1.0
6230000,0.67776424,5.940522,0.97360355,0.09864721,3.7745485e-05,71.56060606060606,7.517156018452211,7.517156018452211,1.0
6240000,0.6490591,7.2164044,1.2057145,0.103044525,3.7641654e-05,74.74803149606299,12.808851422287347,12.808851422287347,1.0
6250000,0.6870528,6.0760126,1.145217,0.09166235,3.754717e-05,56.35064935064935,8.80015917490055,8.80015917490055,1.0
6260000,0.76242167,6.0895953,1.6013368,0.09975679,3.7452206e-05,79.35897435897436,9.40129148399728,9.40129148399728,1.0
6270000,0.67910767,7.3207545,1.0879371,0.09436805,3.7347116e-05,57.44444444444444,11.722142298667752,11.722142298667752,1.0
6280000,0.6708215,6.67474,1.4199713,0.098338656,3.725236e-05,57.89928057553957,11.614075962588084,11.614075962588084,1.0
6290000,0.67231536,6.0152235,1.1823642,0.10185535,3.715752e-05,53.910714285714285,9.395704550402504,9.395704550402504,1.0
6300000,0.6159729,7.0161705,0.95576394,0.097276546,3.7053018e-05,69.96850393700787,10.849708523806624,10.849708523806624,1.0
6310000,0.6019147,5.590616,0.61505485,0.09718422,3.69496e-05,52.22702702702703,7.872083602080474,7.872083602080474,1.0
6320000,0.68205595,6.26619,0.57826483,0.097025424,3.6855286e-05,62.4421768707483,10.10023291581342,10.10023291581342,1.0
6330000,0.5438371,7.844245,1.608134,0.09708375,3.6758913e-05,60.4601226993865,13.256259765361715,13.256259765361715,1.0
6340000,0.63000333,7.9141483,1.5907881,0.10091432,3.6656005e-05,84.66981132075472,16.166932970847725,16.166932970847725,1.0
6350000,0.63715255,6.6190166,0.5884906,0.09866296,3.655392e-05,54.96045197740113,9.040278598413629,9.040278598413629,1.0
6360000,0.5565027,6.707576,0.68995106,0.09237902,3.6451205e-05,68.81617647058823,11.308800255810773,11.308800255810773,1.0
6370000,0.6104043,7.307907,1.6200997,0.10066239,3.634748e-05,43.93981481481482,9.856871998255153,9.856871998255153,1.0
6380000,0.6554781,6.048482,1.3991866,0.094652876,3.62423e-05,52.97191011235955,9.107204709160193,9.107204709160193,1.0
6390000,0.60666007,6.8497157,0.91826636,0.098314136,3.6147812e-05,51.46111111111111,10.447991839001299,10.447991839001299,1.0
6400000,0.6713069,5.826096,1.0175042,0.09673131,3.605283e-05,54.69005847953216,8.287463394015335,8.287463394015335,1.0
6410000,0.61068857,6.4676547,0.56514466,0.09352949,3.5944995e-05,55.48,10.00029296875,10.00029296875,1.0
6420000,0.6198703,7.527727,0.23883802,0.09926068,3.585265e-05,53.28977272727273,11.607515906209999,11.607515906209999,1.0
6430000,0.7501053,8.761621,1.543144,0.09363131,3.5755387e-05,63.20388349514563,15.462187512696367,15.462187512696367,1.0
6440000,0.72276735,7.3550396,1.4093223,0.104665816,3.564913e-05,60.39370078740158,10.611574055656554,10.611574055656554,1.0
6450000,0.687857,6.4749327,0.72139066,0.09291379,3.5550547e-05,67.22307692307692,10.629215994248023,10.629215994248023,1.0
6460000,0.6986128,6.0750604,1.1696056,0.0976642,3.5456982e-05,84.41414141414141,10.60651295534288,10.60651295534288,1.0
6470000,0.6232817,5.990858,0.4685847,0.10081221,3.5353587e-05,67.84722222222223,9.31689050131374,9.31689050131374,1.0
6480000,0.69316274,5.7650466,0.51362526,0.102387644,3.5250305e-05,61.076388888888886,8.481723107397556,8.481723107397556,1.0
6490000,0.61617553,6.602761,1.2594602,0.09850721,3.514681e-05,50.861271676300575,10.342389854220297,10.342389854220297,1.0
6500000,0.6332692,6.3628182,0.67740333,0.09022236,3.5043548e-05,49.1078431372549,9.640599198235666,9.640599198235666,1.0
6510000,0.6976224,6.262887,0.67808986,0.09615207,3.4951096e-05,61.816326530612244,9.215042184132177,9.215042184132177,1.0
6520000,0.63262933,6.4871426,1.8629582,0.098349854,3.4858367e-05,59.07878787878788,10.431687984524704,10.431687984524704,1.0
6530000,0.67586905,5.092541,0.49638766,0.096408404,3.4755092e-05,55.01169590643275,7.7053140526594115,7.7053140526594115,1.0
6540000,0.67991215,6.3444724,1.4310946,0.10020725,3.465003e-05,73.984375,10.776596290059388,10.776596290059388,1.0
